"targets","layer","filename","fld_value","units","name","description","clip_n_ship_disag","clip_n_ship_disag_description","layer_gl","path_in","fld_id_num","fld_id_chr","fld_category","fld_year","fld_val_num","fld_val_chr","file_exists","year_min","year_max","val_min","val_max","val_0to1","flds_unused","flds_missing","rows_duplicated","num_ids_unique","data_na"
"pressures","fp_art_lb","fp_art_lb_gl2016.csv","pressure_score","pressure score","Low bycatch caused by artisanal fishing ","Modeled low bycatch artisanal fishing using non-destructive practices (Halpern et al. 2008) based on FAO fisheries statistics.

Data sources:

- Halpern, B.S., Walbridge S., Selkoe, K.A., Kappel, C.V., Micheli, F., D'Agrosa, C., Bruno, J.F., Casey, K.S., Ebert, C., Fox, H.E., Fujita, R., Heinemann, D., Lenihan, H.S., Madin, E.M.P., Perry, M.T., Selig, E.R., Spalding, M., Steneck, R., Watson, R. (2008) **A global map of human impact on marine ecosystems**. _Science_, 3199(5865): 948-952. [doi:10.1126/science.1149345](http://dx.doi.org/10.1126/science.1149345)
- [FAO fisheries statistics](http://www.fao.org/fishery/statistics/global-capture-production/en)","equal","global pressures data were applied equally to all regions.","fp_art_lb","~/github/ohi-global/eez2016/layers/fp_art_lb.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.0599261663033085,0.0599261663033085,TRUE,,,,8,FALSE
"pressures","fp_com_hb","fp_com_hb_gl2016.csv","pressure_score","pressure score","High bycatch caused by commercial fishing ","Modeled destructive commercial fishing practices by 5 different gear types (Halpern et al. 2008).

Data sources:

- Halpern, B.S., Walbridge S., Selkoe, K.A., Kappel, C.V., Micheli, F., D'Agrosa, C., Bruno, J.F., Casey, K.S., Ebert, C., Fox, H.E., Fujita, R., Heinemann, D., Lenihan, H.S., Madin, E.M.P., Perry, M.T., Selig, E.R., Spalding, M., Steneck, R., Watson, R. (2008) **A global map of human impact on marine ecosystems**. _Science_, 3199(5865): 948-952. [doi:10.1126/science.1149345](http://dx.doi.org/10.1126/science.1149345)
","equal","global pressures data were applied equally to all regions.","fp_com_hb","~/github/ohi-global/eez2016/layers/fp_com_hb.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.260537717727783,0.260537717727783,TRUE,,,,8,FALSE
"pressures","fp_com_lb","fp_com_lb_gl2016.csv","pressure_score","pressure score","Low bycatch caused by commercial fishing ","Modeled least destructive commercial fishing practices by 2 different gear types (Halpern et al. 2008).

Data sources:

- Halpern, B.S., Walbridge S., Selkoe, K.A., Kappel, C.V., Micheli, F., D'Agrosa, C., Bruno, J.F., Casey, K.S., Ebert, C., Fox, H.E., Fujita, R., Heinemann, D., Lenihan, H.S., Madin, E.M.P., Perry, M.T., Selig, E.R., Spalding, M., Steneck, R., Watson, R. (2008) **A global map of human impact on marine ecosystems**. _Science_, 3199(5865): 948-952. [doi:10.1126/science.1149345](http://dx.doi.org/10.1126/science.1149345)
","equal","global pressures data were applied equally to all regions.","fp_com_lb","~/github/ohi-global/eez2016/layers/fp_com_lb.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.260537717727783,0.260537717727783,TRUE,,,,8,FALSE
"pressures","fp_targetharvest","fp_targetharvest_gl2016.csv","pressure_score","pressure score","Targeted harvest of cetaceans and sea turtles","Targeted harvest of cetaceans and marine turtles, from FAO fisheries data.

Data sources:

- [FAO fisheries statistics](http://www.fao.org/fishery/statistics/global-capture-production/en)","equal","global pressures data were applied equally to all regions.","fp_targetharvest","~/github/ohi-global/eez2016/layers/fp_targetharvest.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.000566813093382457,0.000566813093382457,TRUE,,,,8,FALSE
"pressures","hd_intertidal","hd_intertidal_gl2016.csv","pressure_score","pressure score","Coastal population density as a proxy for intertidal habitat destruction","Coastal population, defined as the total population inland of 10 miles, extracted from Gridded Population of the World (GPW) Population Density Grid Future Estimates.

Data sources:

- Center for International Earth Science Information Network (CIESIN)/Columbia University
- CIESIN & CIAT (Center for International Earth Science Information Network (CIESIN)/Columbia University, & Centro Internacional de Agricultura Tropical (CIAT)) (2005). **Gridded Population of the World, Version 3 (GPWv3): Population Density Grid, Future Estimates**. Palisades, NY. [NASA Socioeconomic Data and Applications Center (SEDAC)](http://sedac.ciesin.columbia.edu/data/set/gpw-v3-population-density-future-estimates)
- Halpern, B.S., Walbridge S., Selkoe, K.A., Kappel, C.V., Micheli, F., D'Agrosa, C., Bruno, J.F., Casey, K.S., Ebert, C., Fox, H.E., Fujita, R., Heinemann, D., Lenihan, H.S., Madin, E.M.P., Perry, M.T., Selig, E.R., Spalding, M., Steneck, R., Watson, R. (2008) **A global map of human impact on marine ecosystems**. _Science_, 3199(5865): 948-952. [doi:10.1126/science.1149345](http://dx.doi.org/10.1126/science.1149345)","population_inland25km","global intertidal pressures were applied to each region after weighting by each region's coastal population.","hd_intertidal","~/github/ohi-global/eez2016/layers/hd_intertidal.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.0156798,0.0156798,TRUE,,,,8,FALSE
"pressures","hd_subtidal_hb","hd_subtidal_hb_gl2016placeholder.csv","pressure_score","pressure score","High bycatch artisanal fishing practices as a proxy for subtidal hard bottom habitat destruction","The presence of destructive artisanal blast fishing (Reefs at Risk Revisited).

Data sources:

- [Reefs at Risk Revisited](http://www.wri.org/publication/reefs-at-risk-revisited) ","equal","global pressures data were applied equally to all regions.","hd_subtidal_hb","~/github/ohi-global/eez2016/layers/hd_subtidal_hb.csv","rgn_id",,,,"pressure_score",,TRUE,,,0,0,TRUE,,,,8,FALSE
"pressures","hd_subtidal_sb","hd_subtidal_sb_gl2016.csv","pressures.score","pressure score","Demersal destructive commercial fishing practices relative to soft-bottom habitat area as a proxy for soft bottom habitat destruction","Spatially distributed commercial catch data by fishing gear type, developed by Sea Around Us Project and habitat data.

Data sources:

- [Sea Around Us Project (SAUP)](http://www.seaaroundus.org/)
","equal","global pressures data were applied equally to all regions.","hd_subtidal_sb","~/github/ohi-global/eez2016/layers/hd_subtidal_sb.csv","rgn_id",,,,"pressures.score",,TRUE,,,0,0,TRUE,,,,8,FALSE
"pressures","po_chemicals","po_chemicals_gl2016.csv","pressure_score","pressure score","Chemical pollution","Modeled chemical pollution from commercial shipping traffic, ports and harbors, and pesticide use (Halpern et al. 2015).

Data sources:

- [FAOâs statistical database FAOSTAT](http://faostat3.fao.org/faostat-gateway/go/to/browse/R/*/E).
- Halpern, B. S. et al. (2015). **Spatial and temporal changes in cumulative human impacts on the world's ocean**. _Nature
Communications_ 6(7615). [doi: 10.1038/ncomms8615](http://www.nature.com/ncomms/2015/150714/ncomms8615/full/ncomms8615.html)","raster","spatial data was extracted for each region. ","po_chemicals","~/github/ohi-global/eez2016/layers/po_chemicals.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.0837883055338255,0.0837883055338255,TRUE,,,,8,FALSE
"pressures","po_nutrients","po_nutrients_gl2016.csv","pressure_score","pressure score","Fertilizer pollution as a proxy for nutrient pollution","Modeled data based on fertilizer consumption from the Food and Agricultural Organization (FAO, Halpern et al. 2015).

Data sources:

- [FAOâs statistical database FAOSTAT](http://faostat3.fao.org/faostat-gateway/go/to/browse/R/*/E).
- Halpern, B. S. et al. (2015). **Spatial and temporal changes in cumulative human impacts on the world's ocean**. _Nature
Communications_ 6(7615). [doi: 10.1038/ncomms8615](http://www.nature.com/ncomms/2015/150714/ncomms8615/full/ncomms8615.html)","raster","spatial data was extracted for each region. ","po_nutrients","~/github/ohi-global/eez2016/layers/po_nutrients.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.00206212349124595,0.00206212349124595,TRUE,,,,8,FALSE
"pressures","sp_alien","sp_alien_gl2016.csv","pressures.score","pressure score","Alien species","The number and type of invasive and harmful invasive species in each marine ecoregion (Molnar et al. 2008).

Data sources:

- Molnar, J. L., Gamboa, R. L., Revenga C., Spalding, M. (2008). **Assessing the global threat of invasive species to marine biodiversity**. _Frontiers in Ecology and the Environment_ 6(485). [doi:10.1890/070064](http://dx.doi.org/10.1890/070064)","equal","global pressures data were applied equally to all regions.","sp_alien","~/github/ohi-global/eez2016/layers/sp_alien.csv","rgn_id",,,,"pressures.score",,TRUE,,,0.259772406470939,0.259772406470939,TRUE,,,,8,FALSE
"pressures","sp_genetic","sp_genetic_gl2016.csv","pressure_score","pressure score","Introduced species as a proxy for genetic escapes ","Statistics on native or introduced species from the Mariculture Sustainibility Index (MSI).

Data sources:

- Trujillo P. (2008). **Using a mariculture sustainability index to rank countriesâ performances**. In: A comparative assessment of biodiversity, fisheries and aquaculture in 53 countriesâ Exclusive Economic Zones, Alder J, Pauly D, editors. _Fisheries Centre Research Report_, vol. 16(7) p. 28â56.","equal","global pressures data were applied equally to all regions.","sp_genetic","~/github/ohi-global/eez2016/layers/sp_genetic.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.514582479194353,0.514582479194353,TRUE,,,,8,FALSE
"pressures","ss_wgi","ss_wgi_gl2016.csv","pressure_score","pressure score","Weakness of governance indicated with the WGI","Inverse of World Governance Indicators (WGI) six combined scores.

Data sources:

- [Worldwide Governance Indicators (WGI)](http://info.worldbank.org/governance/wgi/index.asp)","equal","global pressures data were applied equally to all regions.","ss_wgi","~/github/ohi-global/eez2016/layers/ss_wgi.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.16970108350118,0.16970108350118,TRUE,,,,8,FALSE
"pressures CW","po_chemicals_3nm","po_chemicals_3nm_gl2016.csv","pressure_score","pressure score","Coastal chemical pollution within 3 nm offshore","Modeled chemical pollution from commercial shipping traffic, ports and harbors, and pesticide use (Halpern et al. 2015), primarily land-based chemical pollution due to 3nm offshore buffer.

Data sources:

- [FAOâs statistical database FAOSTAT](http://faostat3.fao.org/faostat-gateway/go/to/browse/R/*/E).
- Halpern, B. S. et al. (2015). **Spatial and temporal changes in cumulative human impacts on the world's ocean**. _Nature
Communications_ 6(7615). [doi: 10.1038/ncomms8615](http://www.nature.com/ncomms/2015/150714/ncomms8615/full/ncomms8615.html)","raster | equal","","po_chemicals_3nm","~/github/ohi-global/eez2016/layers/po_chemicals_3nm.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.0800221987052208,0.0800221987052208,TRUE,,,,8,FALSE
"pressures CW","po_nutrients_3nm","po_nutrients_3nm_gl2016.csv","pressure_score","pressure score","Coastal fertilizer pollution as a proxy for nutrient pollution within 3nm offshore","Modeled data based on fertilizer consumption from the Food and Agricultural Organization (FAO, Halpern et al. 2015).

Data sources:

- [FAOâs statistical database FAOSTAT](http://faostat3.fao.org/faostat-gateway/go/to/browse/R/*/E).
- Halpern, B. S. et al. (2015). **Spatial and temporal changes in cumulative human impacts on the world's ocean**. _Nature
Communications_ 6(7615). [doi: 10.1038/ncomms8615](http://www.nature.com/ncomms/2015/150714/ncomms8615/full/ncomms8615.html)","raster | equal","","po_nutrients_3nm","~/github/ohi-global/eez2016/layers/po_nutrients_3nm.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.0163272946303518,0.0163272946303518,TRUE,,,,8,FALSE
"pressures CW","po_pathogens","po_pathogens_gl2016.csv","pressure_score","pressure score","Access to improved sanitation as a proxy for pathogen pollution","Population without access to improved sanitation facilities.

Data sources:

- [World Health Organization and United Nations Children's Fund's Joint Monitoring Programme (WHO/UNICEF's JMP)](http://www.wssinfo.org/data-estimates/table)
","raster","spatial data was extracted for each region. ","po_pathogens","~/github/ohi-global/eez2016/layers/po_pathogens.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.000762490743047414,0.000762490743047414,TRUE,,,,8,FALSE
"pressures CW","po_trash","po_trash_gl2016.csv","pressure_score","pressure score","Trash pollution","Global marine plastics (Eriksen et al. 2014)

Data sources:

- Eriksen M., Lebreton, L. C. M., Carson, H. S., Thiel, M., Moore, C. J. and Borerro, J. C.  (2014).
**Plastic pollution in the worldâs oceans: more than 5 trillion plastic pieces weighing over 250,000 tons afloat at sea**. _PLoS ONE_ 9:e111913. [doi:10.1371/journal.pone.0111913](http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0111913).
- J. Afflerbach et al. (2015). [Methods](https://github.com/OHI-Science/ohiprep/tree/master/globalprep/CW_pressure_trash) ","equal","global pressures data were applied equally to all regions.","po_trash","~/github/ohi-global/eez2016/layers/po_trash.csv","rgn_id",,,,"pressure_score",,TRUE,,,0.22874559989736,0.22874559989736,TRUE,,,,8,FALSE
"pressures resilience","element_wts_cp_km2_x_protection","element_wts_cp_km2_x_protection_gl2016.csv","extent_rank","extent*rank","Used to weight elements of coastal protection goal","Habitat extent multiplied by habitat protection rank for: coral, mangrove (offshore and inland 1km), saltmarsh, sea ice (shoreline), and seagrass","equal","global pressures data were applied equally to all regions.","element_wts_cp_km2_x_protection","~/github/ohi-global/eez2016/layers/element_wts_cp_km2_x_protection.csv","rgn_id",,"habitat",,"extent_rank",,TRUE,,,3.493,2800227.27272727,FALSE,,,,8,FALSE
"pressures resilience","element_wts_cs_km2_x_storage","element_wts_cs_km2_x_storage_gl2016.csv","extent_rank","extent*CS capacity","Used to weight elements of carbon storage goal","Habitat extent mulitiplied by habitat carbon storage capacity for: mangrove, saltmarsh and seagrass","area_offshore_3nm","global habitat extent was applied to each region after weighting by each region's offshore area to 3nm. ","element_wts_cs_km2_x_storage","~/github/ohi-global/eez2016/layers/element_wts_cs_km2_x_storage.csv","rgn_id",,"habitat",,"extent_rank",,TRUE,,,289.919,92400,FALSE,,,,8,FALSE
"pressures resilience","element_wts_hab_pres_abs","element_wts_hab_pres_abs_gl2016.csv","boolean","boolean","Used to weight elements of habitat goal","List of regions with habitat (all habitats are weighted equally)","equal","global pressures data were applied equally to all regions.","element_wts_hab_pres_abs","~/github/ohi-global/eez2016/layers/element_wts_hab_pres_abs.csv","rgn_id",,"habitat",,"boolean",,TRUE,,,1,1,TRUE,,,,8,FALSE
"resilience","fp_habitat","fp_habitat_gl2016.csv","resilience score","resilience score","CBD survey: habitat","Convention on Biological Diversity (Habitat related regulations and protections)

- [Convention on Biological Diversity (CBD) Third National Report (habitat related questions) 2005](http://www.cbd.int/reports/search/default.shtml)","equal","global resilience data were applied equally to all regions.","fp_habitat","~/github/ohi-global/eez2016/layers/fp_habitat.csv","rgn_id",,,,"resilience.score",,TRUE,,,0.863636363636364,0.863636363636364,TRUE,,,,8,FALSE
"resilience","fp_mora","fp_mora_gl2016.csv","value","resilience score","Commercial fishing regulations","Convention on Biological Diversity (Fishing related regulations and protections)

- [Convention on Biological Diversity (CBD) Third National Report (habitat related questions) 2005](http://www.cbd.int/reports/search/default.shtml)","","","fp_mora","~/github/ohi-global/eez2016/layers/fp_mora.csv","rgn_id",,,,"value",,TRUE,,,0.5832177930095,0.5832177930095,TRUE,,,,8,FALSE
"resilience","fp_mora_artisanal","fp_mora_artisanal_gl2016.csv","value","resilience score","Artisanal fishing regulations","Convention on Biological Diversity (Artisanal fishing related regulations and protections)

- [Convention on Biological Diversity (CBD) Third National Report (habitat related questions) 2005](http://www.cbd.int/reports/search/default.shtml)","","","fp_mora_artisanal","~/github/ohi-global/eez2016/layers/fp_mora_artisanal.csv","rgn_id",,,,"value",,TRUE,,,0.632,0.632,TRUE,,,,8,FALSE
"resilience","fp_mpa_coast","fp_mpa_coast_gl2016.csv","resilience.score","resilience score","Protected marine area","LSP scores","raster | area_offshore3nm","","fp_mpa_coast","~/github/ohi-global/eez2016/layers/fp_mpa_coast.csv","rgn_id",,,,"resilience.score",,TRUE,,,0.2285,0.2285,TRUE,,,,8,FALSE
"resilience","fp_mpa_eez","fp_mpa_eez_gl2016.csv","resilience.score","resilience score","Protected marine area in eez","LSP model applied to eez","equal","","fp_mpa_eez","~/github/ohi-global/eez2016/layers/fp_mpa_eez.csv","rgn_id",,,,"resilience.score",,TRUE,,,0.029104062261077,0.029104062261077,TRUE,,,,8,FALSE
"resilience","g_cites","g_cites_gl2016.csv","resilience_score","resilience score","Resilience from commitment to CITES","Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES) signatories.

Data sources:

- [CITES List of Contracting Parties](http://www.cites.org/eng/disc/parties/chronolo.php)

","equal","global resilience data were applied equally to all regions.","g_cites","~/github/ohi-global/eez2016/layers/g_cites.csv","rgn_id",,,,"resilience_score",,TRUE,,,1,1,TRUE,,,,8,FALSE
"resilience","g_mariculture","g_mariculture_gl2016.csv","resilience score","resilience score","CBD survey: mariculture","Survey responses by country to the Convention on Biological Diversity (CBD) Third National Report (2005)

Data sources:

- [Convention on Biological Diversity (CBD)](http://www.cbd.int/reports/search/default.shtml)
","equal","global resilience data were applied equally to all regions.","g_mariculture","~/github/ohi-global/eez2016/layers/g_mariculture.csv","rgn_id",,,,"resilience.score",,TRUE,,,1,1,TRUE,,,,8,FALSE
"resilience","g_msi_gov","g_msi_gov_gl2016.csv","resilience score","resilience score"," MSI sustainability and regulations","Mariculture practice assessment criteria from the Mariculture Sustainability Index (MSI).

Data sources:

- Trujillo P. (2008). **Using a mariculture sustainability index to rank countriesâ performances**. In: A comparative assessment of biodiversity, fisheries and aquaculture in 53 countriesâ Exclusive Economic Zones, Alder J, Pauly D, editors. _Fisheries Centre Research Report_, vol. 16(7) p. 28â56.","equal","global resilience data were applied equally to all regions.","g_msi_gov","~/github/ohi-global/eez2016/layers/g_msi_gov.csv","rgn_id",,,,"resilience.score",,TRUE,,,0.47857142855,0.47857142855,TRUE,,,,8,FALSE
"resilience","g_tourism","g_tourism_gl2016.csv","resilience score","resilience score","CBD survey: tourism","Survey responses by country to the Convention on Biological Diversity (CBD) Third National Report (2005)

Data sources:

- [Convention on Biological Diversity (CBD)](http://www.cbd.int/reports/search/default.shtml)
","equal","global resilience data were applied equally to all regions.","g_tourism","~/github/ohi-global/eez2016/layers/g_tourism.csv","rgn_id",,,,"resilience.score",,TRUE,,,0.9444444444445,0.9444444444445,TRUE,,,,8,FALSE
"resilience","hd_habitat","hd_habitat_gl2016.csv","resilience score","resilience score","CBD survey: habitat","Convention on Biological Diversity (Habitat related regulations and protections)

- [Convention on Biological Diversity (CBD) Third National Report (habitat related questions) 2005](http://www.cbd.int/reports/search/default.shtml)","equal","global resilience data were applied equally to all regions.","hd_habitat","~/github/ohi-global/eez2016/layers/hd_habitat.csv","rgn_id",,,,"resilience.score",,TRUE,,,0.863636363636364,0.863636363636364,TRUE,,,,8,FALSE
"resilience","hd_mpa_coast","hd_mpa_coast_gl2016.csv","resilience.score","resilience score","Protected marine area","LSP scores","raster | area_offshore3nm","","hd_mpa_coast","~/github/ohi-global/eez2016/layers/hd_mpa_coast.csv","rgn_id",,,,"resilience.score",,TRUE,,,0.2285,0.2285,TRUE,,,,8,FALSE
"resilience","hd_mpa_eez","hd_mpa_eez_gl2016.csv","resilience.score","resilience score","Protected marine area in eez","LSP model applied to eez","equal","","hd_mpa_eez","~/github/ohi-global/eez2016/layers/hd_mpa_eez.csv","rgn_id",,,,"resilience.score",,TRUE,,,0.029104062261077,0.029104062261077,TRUE,,,,8,FALSE
"resilience","li_gci","li_gci_gl2016.csv","score","resilience score","GCI: competitiveness in achieving sustained economic prosperity","Global Competitiveness Index (GCI) scores from the World Economic Forum.

Data sources:

- [World Economic Forum](http://www.weforum.org/issues/global-competitiveness)
","equal","global resilience data were applied equally to all regions.","li_gci","~/github/ohi-global/eez2016/layers/li_gci.csv","rgn_id",,,,"score",,TRUE,,,0.748946974428571,0.748946974428571,TRUE,,,,8,FALSE
"resilience","li_sector_evenness","li_sector_evenness_gl2016.csv","resilience score","resilience score","Sector evenness as a measure of economic diversity","Shannon's Diversity Index calculated sector evenness based on the total number of sectors and the proportion of jobs belonging to any sector.","equal","global resilience data were applied equally to all regions.","li_sector_evenness","~/github/ohi-global/eez2016/layers/li_sector_evenness.csv","rgn_id",,,,"resilience.score",,TRUE,,,0.331301519479,0.331301519479,TRUE,,,,8,FALSE
"resilience","po_water","po_water_gl2016.csv","resilience score","resilience score","CBD survey: water","Survey responses by country to the Convention on Biological Diversity (CBD) Third National Report (2005)

Data sources:

- [Convention on Biological Diversity (CBD)](http://www.cbd.int/reports/search/default.shtml)
","equal","global resilience data were applied equally to all regions.","po_water","~/github/ohi-global/eez2016/layers/po_water.csv","rgn_id",,,,"resilience.score",,TRUE,,,0.5,0.5,TRUE,,,,8,FALSE
"resilience","sp_alien_species","sp_alien_species_gl2016.csv","resilience score","resilience score","CBD survey: alien species","Survey responses by country to the Convention on Biological Diversity (CBD) Third National Report (2005)

Data sources:

- [Convention on Biological Diversity (CBD)](http://www.cbd.int/reports/search/default.shtml)","equal","global resilience data were applied equally to all regions.","sp_alien_species","~/github/ohi-global/eez2016/layers/sp_alien_species.csv","rgn_id",,,,"resilience.score",,TRUE,,,0.625,0.625,TRUE,,,,8,FALSE
"resilience","species_diversity_3nm","species_diversity_3nm_gl2016.csv","score","resilience score","Coastal ecological integrity","Marine species diversity as a proxy for ecological integrity: coastal (IUCN).

Data sources:

- [International Union for Conservation of Nature (IUCN)](http://www.iucnredlist.org/technical-documents/classification-schemes/threats-classification-scheme)
","equal","global resilience data were applied equally to all regions.","species_diversity_3nm","~/github/ohi-global/eez2016/layers/species_diversity_3nm.csv","rgn_id",,,,"score",,TRUE,,,0.915810539452781,0.915810539452781,TRUE,,,,8,FALSE
