repo,dir,level,readme,html,rmd,rmd_path,rmd_title,rmd_summary,rmd_summary_length,rmd_summary_issue
~/github/ohibc,/home/ohara/github/ohibc/prep/cw/v2017,3,README_test.md,cw_pathogens.html,cw_pathogens.Rmd,/home/ohara/github/ohibc/prep/cw/v2017/cw_pathogens.Rmd,OHIBC: Pathogens Pressure layers prep,"This pressure layer determines potential for human pathogen contamination using census district populations, statistics on percent of population with improved sanitation (by province and by municipality size), and modeled population density.  The model compares the population density of higher-risk wastewater systems (e.g. septic, storage/haulage) to a reference point of the highest density region being entirely on higher-risk systems.

$$X_{pathogens} = \frac{\delta_{at-risk,rgn}}{\delta_{all,max}}$$
where $\delta_{at-risk,rgn}$ represents a region's population on systems, divided by the region area:  

$$\delta_{at-risk,rgn} = Population_{at-risk,rgn} / A_{rgn}$$ 

and $\delta_{all,max}$ represents the max overall population density of any OHIBC region.

$$\delta_{all,max} = (Population_{all} / A_{rgn})_{max}$$",824,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/cw/v2017,3,README_test.md,cw_trash_prep.html,cw_trash_prep.rmd,/home/ohara/github/ohibc/prep/cw/v2017/cw_trash_prep.rmd,OHIBC: CW trash layers prep,This data is incorporated into the OHI British Columbia Clean Waters (CW) goal.,79,TRUE
~/github/ohibc,/home/ohara/github/ohibc/prep/fis/kobe,3,README_test.md,kobe.html,kobe.Rmd,/home/ohara/github/ohibc/prep/fis/kobe/kobe.Rmd,OHIBC: Fisheries modified Kobe plots,"NA",NA,TRUE
~/github/ohibc,/home/ohara/github/ohibc/prep/fis/v2017,3,README_test.md,1_data_prep_fis_ram.html,1_data_prep_fis_ram.Rmd,/home/ohara/github/ohibc/prep/fis/v2017/1_data_prep_fis_ram.Rmd,OHIBC: data prep for wild-capture fisheries: RAM Database,"Process RAM database for British Columbia fisheries stock status and harvest levels.  Each RAM stock will be filtered to the RAM stock ID and RAM area (to separate region-specific stocks), and then the stock status parameters B/Bmsy and F/Fmsy for that stock for each year reported.

Total catch data for each stock for each year will be used to determine final weightings.  Since the distribution of catch data is not differentiated within the reporting region, we will use SAUP and/or DFO spatial catch data to determine the distribution and allocate the total catch proportionally.",584,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/fis/v2017,3,README_test.md,2_data_prep_fis_ram_spatial.html,2_data_prep_fis_ram_spatial.Rmd,/home/ohara/github/ohibc/prep/fis/v2017/2_data_prep_fis_ram_spatial.Rmd,OHIBC: data prep for wild-capture fisheries: spatializing RAM stocks,"This script collects spatial boundaries for RAM stocks, using stock IDs from the RAM prep script and the boundaries created by Chris Free: https://marine.rutgers.edu/~cfree/ram-legacy-stock-boundary-database/

From this, we generate for each stock a region-by-region proportional area to apportion RAM catch to OHIBC regions.",325,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/fis/v2017,3,README_test.md,3_plot_fis_scores.html,3_plot_fis_scores.Rmd,/home/ohara/github/ohibc/prep/fis/v2017/3_plot_fis_scores.Rmd,OHIBC: plot FIS scores by stock and region,This script takes the output from `functions.R` FIS model and plots individual stock scores by year and relative contribution to score.,135,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/fis/v2017,3,README_test.md,data_prep_fis_dfo.html,data_prep_fis_dfo.Rmd,/home/ohara/github/ohibc/prep/fis/v2017/data_prep_fis_dfo.Rmd,OHIBC: data prep for wild-capture fisheries: DFO fisheries datasets,"Processing BC DFO fisheries spatial data, to help determine allocation of total catch (from RAM catch values) to each OHIBC region.",131,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/fis/v2017,3,README_test.md,x_data_prep_fis_saup.html,x_data_prep_fis_saup.Rmd,/home/ohara/github/ohibc/prep/fis/v2017/x_data_prep_fis_saup.Rmd,OHIBC: data prep for wild-capture fisheries: Sea Around Us data,"Process Sea Around Us data for British Columbia, to determine spatial distribution of catch for each species in BC.  The catch levels are used to weight the scores for fisheries stock status scores.  Stock status will be determined using RAM data for B/Bmsy and F/Fmsy.

This script will identify OHIBC-relevant stocks included in SAUP and extracting cell-by-cell values of catch for these fisheries.  Further spatialization (in `3_data_prep_fis_spatial.Rmd`) will allocate SAUP catch to RAM stocks and OHIBC regions.

Within this script we will also create a SAUP cell to OHIBC region lookup table with area-weighted allocations of cells to regions.",650,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/fis/v2017,3,README_test.md,x_plot_saup.html,x_plot_saup.Rmd,/home/ohara/github/ohibc/prep/fis/v2017/x_plot_saup.Rmd,OHIBC: data explore for wild-capture fisheries: Sea Around Us data,"NA",NA,TRUE
~/github/ohibc,/home/ohara/github/ohibc/prep/fis/v2017,3,README_test.md,NA,data_prep_fis_spatial_old.Rmd,/home/ohara/github/ohibc/prep/fis/v2017/data_prep_fis_spatial_old.Rmd,OHIBC: data prep for wild-capture fisheries: spatializing RAM and SAUP stocks,"This script collects spatial boundaries for RAM stocks, using stock IDs from the RAM prep script and the boundaries created by Chris Free: https://marine.rutgers.edu/~cfree/ram-legacy-stock-boundary-database/

The basic idea is to attribute each SAUP cell to an OHIBC region (or proportionally divide it across OHIBC regions) and to RAM stock regions. For each RAM-identified stock, we assign a SAUP surrogate stock by species or by closest taxon.

* First, SAUP catch data for the RAM stock is narrowed to just those cells that fall within the RAM stock region 
    * e.g. for West Coast Vancouver Island herring, we identify the SAUP cells that fall within the WCVanI region, and assign herring catches within those cells to that stock.
    * other SAUP herring cells are assigned to other RAM herring stocks accordingly.
* Once the stock-specific cells are identified, those cells are then assigned to OHIBC regions proportionally.

The final layer is a dataframe containing: year, OHIBC region, RAM area, SAUP info (taxonkey,sector,catch_type,reported), RAM stock ID, and then the total SAUP-reported catch for those parameters.",1132,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/fis/vHS,3,README_test.md,data_prep_fis_hs.html,data_prep_fis_hs.Rmd,/home/ohara/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,OHIBC Howe Sound: Wild capture fisheries,"The Fisheries goal for Howe Sound will be calculated based on only important local shrimp fishery.  The OHIBC scores will be calculated in the same manner as for the OHI California Current assessment (Halpern et al., 2014), based upon rescaled fishing pressure (F') and biomass condition (B').",293,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/hab_cs_cp/v2017,3,README_test.md,data_prep_hab_ebsa_sb.html,data_prep_hab_ebsa_sb.Rmd,/home/ohara/github/ohibc/prep/hab_cs_cp/v2017/data_prep_hab_ebsa_sb.Rmd,OHIBC: Habitat goal - EBSA layer prep,Create habitat info layer for EBSAs - ecologically and biologically significant areas.  The goal will be calculated based upon trawl pressure in the EBSAs.,155,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/hab_cs_cp/v2017,3,README_test.md,data_prep_hab_sm_cf.html,data_prep_hab_sm_cf.Rmd,/home/ohara/github/ohibc/prep/hab_cs_cp/v2017/data_prep_hab_sm_cf.Rmd,OHIBC: Habitat goals - saltmarsh and coastal forest layers prep,"Prepare existing habitat layers (salt marsh and forest raster land use raster) for HAB, CP, CS goals for OHIBC assessment.  For CP, calculate values based on exposure, elevation, and protective potential weighting as required for different protective habitats.  For CS, calculate values based on carbon storage potential.

Assessment areas for both habitats will be limited to the coastal watersheds, i.e. BC subwatersheds that intersect a 1 km buffer from the coastline.  For coastal protection, these will further be limited by an exposure band only 2 km wide.",562,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/hab_cs_cp/v2017,3,README_test.md,goal_model_cp_cs.html,goal_model_cp_cs.Rmd,/home/ohara/github/ohibc/prep/hab_cs_cp/v2017/goal_model_cp_cs.Rmd,OHIBC: Carbon Storage and Coastal Protection goals,"Pull data layers for Salt Marsh and Coastal Forests to calculate Howe Sound goals: Coastal Protection, Carbon Storage",117,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/hab_cs_cp/v2017,3,README_test.md,goal_model_hab.html,goal_model_hab.Rmd,/home/ohara/github/ohibc/prep/hab_cs_cp/v2017/goal_model_hab.Rmd,OHIBC: Habitats goal prep,Process individual habitat scores for each of the habitats in HAB subgoal.  Combine scores to determine overall status and trend for HAB subgoal.,145,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/hab_cs_cp/v2017,3,README_test.md,NA,data_prep_landuse_rasters.Rmd,/home/ohara/github/ohibc/prep/hab_cs_cp/v2017/data_prep_landuse_rasters.Rmd,OHIBC: land use raster prep,"Merge landuse rasters, convert to BC Albers projection, and crop to BC extents",78,TRUE
~/github/ohibc,/home/ohara/github/ohibc/prep/hab_cs_cp/vHS,3,README_test.md,data_prep_hab_cp_cs_hs.html,data_prep_hab_cp_cs_hs.Rmd,/home/ohara/github/ohibc/prep/hab_cs_cp/vHS/data_prep_hab_cp_cs_hs.Rmd,"OHIBC Howe Sound: Habitat goal (CP, CS, HAB) layers prep","Clip existing habitat layers (salt marsh/forest raster, salt marsh and seagrass polygons) for HAB, CP, CS goals for Howe Sound assessment.  For CP, calculate values based on exposure, elevation, and protective potential weighting as required for different protective habitats.  For CS, calculate values based on carbon storage potential.

questions to be answered: 

* CP coastal forests: buffer, elevation, etc? 
* CS coastal forests: full watershed or buffer?",461,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/hab_cs_cp/vHS,3,README_test.md,data_prep_hab_sponge_sb_hs.html,data_prep_hab_sponge_sb_hs.Rmd,/home/ohara/github/ohibc/prep/hab_cs_cp/vHS/data_prep_hab_sponge_sb_hs.Rmd,OHIBC Howe Sound: sponge and soft-bottom data prep,"create sponge and soft-bottom layers for HAB goals for Howe Sound specifically.  Sponge layers will be at a finer resolution than the overall BC layer, in order to better capture fine-scale sponge reef habitats. From these layers, calculate trawl pressures for each habitat type. We also calculate the area of sponge reefs protected by fishing exclusion areas as an alternate method.",383,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/hab_cs_cp/vHS,3,README_test.md,goal_prep_cp_cs_hs.html,goal_prep_cp_cs_hs.Rmd,/home/ohara/github/ohibc/prep/hab_cs_cp/vHS/goal_prep_cp_cs_hs.Rmd,OHIBC Howe Sound: Carbon Storage and Coastal Protection goals,"Pull data layers to calculate Howe Sound goals: Coastal Protection, Carbon Storage, and Habitats",96,TRUE
~/github/ohibc,/home/ohara/github/ohibc/prep/hab_cs_cp/vHS,3,README_test.md,goal_prep_hab_hs.html,goal_prep_hab_hs.Rmd,/home/ohara/github/ohibc/prep/hab_cs_cp/vHS/goal_prep_hab_hs.Rmd,OHIBC Howe Sound: Habitat goal score,"Pull data layers to calculate Howe Sound Habitats goal

- Seagrass
    - excluded from analysis: nutrient pressure insignificant; no model yet for log booms/development/sedimentation pressure
- Saltmarsh
    - land use change
- Coastal forests
    - excluded from analysis: does not directly support marine biodiversity
- Soft bottom
    - trawl pressure
- EBSAs? 
    - excluded from analysis: none present in Howe Sound
- Howe Sound-specific sponges
    - protection by closures, reference point 100% protected
    - alternative model based on trawl pressure",560,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/le/v2017,3,README_test.md,data_prep_liv.html,data_prep_liv.Rmd,/home/ohara/github/ohibc/prep/le/v2017/data_prep_liv.Rmd,OHIBC data prep: Livelihoods,"OHIBC Livelihoods

This script prepares layers (employment rates and median income) for Livelihoods goal in 
British Columbia's coastal regions.  

From Halpern et al. (2014) (OHI California Current):

>Livelihood sub-goal: As was done in the global analysis, coastal livelihoods is measured by two equally weighted sub-components, the number of jobs (j), which is a proxy for livelihood quantity, and the median annual household wages (g), which is a proxy for job quality. For jobs and wages we used a no-net loss reference point. 

For British Columbia, we do not currently have sector-specific unemployment and wage information.  As such we will analyze Livelihoods according to the model:

$x_{LIV} = \frac{j' + g'}{2}$

$j' = \frac{j_c / j_{ref}}{M_c / M_{ref}}$

where M is each region’s employment rate (1 - unemployment) as a percent at current (c) and reference (ref) time periods, and:

$g' = \frac{g_c / g_{ref}}{W_c / W_{ref}}$

where W is each State’s average annual per capita wage at current (c) and reference (ref) time periods.",1045,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/lsp/v2017,3,README_test.md,data_prep_lsp.html,data_prep_lsp.Rmd,/home/ohara/github/ohibc/prep/lsp/v2017/data_prep_lsp.Rmd,OHIBC goal prep: Lasting Special Places,"OHIBC Lasting Special Places subgoal (Sense of Place)

The Lasting Special Places goal model is similar to the OHI Global model: a region's status is based upon percent of protected area within a certain amount inland and percent of protected area within 3 nautical mile offshore buffer, compared to a reference point of 30% protected area.  The major difference is that the inland zone for OHIBC will represent the coastal sub-watersheds, i.e. the sub-watersheds that intersect a 1 km inland buffer.

$$X_{LSP} = \frac{\frac{pA_{CMPA}}{pA_{refCMPA}} + \frac{pA_{CP}}{pA_{refCP}}}{2}$$

*pA* = percent of area within the inland or offshore buffer; *CMPA* = coastal marine protected area (3nm offshore); *CP* = coastline protected (coastal watersheds inland); and *refCMPA* = *refCP* = 30% reference point for both measures.

Future changes may incorporate other data sets and MaPP planning zones.",896,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/lsp/vHS,3,README_test.md,goal_prep_lsp.html,goal_prep_lsp.Rmd,/home/ohara/github/ohibc/prep/lsp/vHS/goal_prep_lsp.Rmd,OHIBC Howe Sound: Lasting Special Places,"OHIBC Lasting Special Places subgoal (Sense of Place)

The Lasting Special Places goal model for Howe Sound is similar to the OHI Global model: a region's status is based upon percent of protected area within 1 km inland buffer and percent of protected area within 3 nautical mile offshore buffer, compared to a reference point of 30% protected area.

$$X_{LSP} = \frac{\frac{pA_{CMPA}}{pA_{refCMPA}} + \frac{pA_{CP}}{pA_{refCP}}}{2}$$

*pA* = percent of area within the inland or offshore buffer; *CMPA* = coastal marine protected area (3nm offshore); *CP* = coastline protected (1km inland); and *refCMPA* = *refCP* = 30% reference point for both measures.

For Howe Sound, based upon conversations with Andrew Day and Karin Bodtker, the weighting between onshore and offshore protected area will be area-weighted rather than a simple 50/50 weighting as in the OHI Global.

An alternative will also examine protected areas within the entire watershed that feeds Howe Sound, rather than simply a 1 km inland buffer.",1016,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/mar/v2017,3,README_test.md,data_explore_mar.html,data_explore_mar.Rmd,/home/ohara/github/ohibc/prep/mar/v2017/data_explore_mar.Rmd,OHIBC data exploration: Mariculture,"OHIBC Mariculture

This script prepares layers (employment rates and median income) for Livelihoods goal in 
British Columbia's coastal regions.  

From Halpern et al. (2014) (OHI California Current):

>Livelihood sub-goal: As was done in the global analysis, coastal livelihoods is measured by two equally weighted sub-components, the number of jobs (j), which is a proxy for livelihood quantity, and the median annual household wages (g), which is a proxy for job quality. For jobs and wages we used a no-net loss reference point. 

For British Columbia, we do not currently have sector-specific unemployment and wage information.  As such we will analyze Livelihoods according to the model:

$x_{LIV} = \frac{j' + g'}{2}$

$j' = \frac{j_c / j_{ref}}{M_c / M_{ref}}$

where M is each region’s employment rate (1 - unemployment) as a percent at current (c) and reference (ref) time periods, and:

$g' = \frac{g_c / g_{ref}}{W_c / W_{ref}}$

where W is each State’s average annual per capita wage at current (c) and reference (ref) time periods.",1045,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/mar/v2017,3,README_test.md,data_prep_mar.html,data_prep_mar.Rmd,/home/ohara/github/ohibc/prep/mar/v2017/data_prep_mar.Rmd,OHIBC data prep: Mariculture,"OHIBC Mariculture

This script prepares layers (production potential, area targets, harvest values) for Mariculture sub-goal in British Columbia's coastal regions.  

From Halpern et al. (2012) :

>The Status of the Mariculture sub-goal ($x_{MAR}$), was defined as production of strictly marine taxa from both the marine and brackish water FAO categories, excluding aquatic plants such as kelps and seaweeds, which were assumed to contribute predominantly to medicinal and cosmetic uses rather than as a source of food.

In addition, a sustainability factor is included for the global OHI calculations.

For British Columbia, we will leverage Gentry, Froehlich et al. (2017) to determine aquaculture potential for both shellfish and finfish in BC waters.  For each OHIBC region, the $\Phi'$ value based on a generic portfolio of 120 finfish and 60 bivalves is converted into a time-to-harvest value for each 1-km^2 cell.  These in turn are converted to a potential harvest rate $P_c$ as a function of $\Phi'$.

To determine a reference point, we will create a rescaled harvest potential similar to the $B' = f(B/B_{MSY})$ score for the FIS subgoal.  A score of 1 will reflect a harvest value greater than $\bar{P}(\Phi' - \sigma_{\Phi'})$.  Below the lower bound value, the score tapers linearly to zero (at a harvest of zero) for under-production.  For finfish, harvests above the the maximum observed potential $P(\Phi')_{max}$ are considered unsustainable, the score tapers linearly to zero at $2.0\bar{P}(\Phi')$, as a sustainability penalty.

The reference point for each region is the product of this rescaled potential harvest rate and the area of existing aquaculture tenures ($A_f$ and $A_s$ for finfish and shellfish respectively) within the region.  Note that MaPP has identified large areas in HG, NC, CC, and NCVI regions for aquaculture, but analogous proposals are not available for WCVI or SG regions.

$$H_{lowR} = \bar{P}(\Phi' - \sigma_{\Phi'}) * A_{tenure}$$
$$H_{highR} = P(\Phi')_{max} * A_{tenure}$$
$$H_{max} = 2.0\bar{P}(\Phi') * A_{tenure}$$
where $H_{lowR}$ is calculated separately for finfish and shellfish aquaculture classes; $H_{highR}$ and $H_{max}$ are calculated only for finfish to determine sustainability limits.  Exceeding production potential for shellfish is highly unlikely and does not create the same problems of effluent that finfish aquaculture overproduction would create.

Mariculture score $x_c$ for harvest $H_c$, calculated separately for each aquaculture class $c$:

| value           |           | condition |
|: |: |: |
| $x_{shellfish} = H/H_{lowR}$ | when | $0 \leq H_{shellfish} < H_{lowR}$ |
| $x_{shellfish} = 1$ | when | $H_{shellfish} \geq H_{lowR}$ |
| $x_{finfish} = H/H_{lowR}$ | when | $0 \leq H_{finfish} < H_{lowR}$ |
| $x_{finfish} = 1$ | when | $H_{lowR} \leq H_{finfish} \leq H_{highR}$ |
| $x_{finfish} = 1 - \frac{H_f - H_{highR}}{H_{max} - H_{highR}}$ | when | $H_{highR} < H_{finfish} \leq H_{max}$ |
| $x_{finfish} = 0$ | when | $H_{finfish} > H_{max}$ |

The Mariculture score will be the harvest-weighted average of $x_{finfish}$ and $x_{shellfish}$.

$$x_{MAR} = \frac{x_{finfish} * H_{finfish} + x_{shellfish} * H_{shellfish}}{H_{finfish} + H_{shellfish}}$$",3236,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/_pressures,2,"README.md, README_test.md",NA,pressures_list.Rmd,/home/ohara/github/ohibc/prep/_pressures/pressures_list.Rmd,OHIBC: Pressures overview,"NA",NA,TRUE
~/github/ohibc,/home/ohara/github/ohibc/prep/_pressures/v2017,3,"README.md, README_test.md",pressures_alien_spp.html,pressures_alien_spp.Rmd,/home/ohara/github/ohibc/prep/_pressures/v2017/pressures_alien_spp.Rmd,OHIBC: Alien Species Pressure layers prep,"This pressure layer evaluates invasive species pressure on BC regions using the same method as OHI Global and California Current.  From Molnar (2008) data, we have data on the number of invasive species (and number of harmful invasives) found within each Marine Ecoregion of the World (MEOW) region.  For the global assessment and California Current, score is determined based on the proportion of invasives relative to the global maximum.  For OHIBC, we will instead use a species-by-species pressure based on three criteria: _invasive potential_, _ecological impact_, and _management difficulty_.  In Molnar 2008, each of these (as well as _scope_) is ranked on a 1 to 4 scale, with 1 being minimal and 4 being intense.  Invasive pressure of a species is a geometric mean (rescaled to max = 1) of these threat criteria:

$$pressure_{spp} = P_{spp} = \frac{\prod_{T=1}^N(threat_T)^{1/N}}{4}$$
where T is a threat criterion, N is number of threat criteria scores for that species (excluding NAs).

Scores for each OHIBC region are the area-weighted total species pressure from each ecoregion present.  This assumes that invasive species are uniformly distributed throughout the ecoregion.

$$X_{invasive} = \frac{\sum_{ecorgn=1}^{N}((\sum_{spp=1}^M P_{spp})  * A_{ecorgn})}{\sum_{ecorgn=1}^N A_{ecorgn}}$$
where $N$ is the number of ecoregions falling within an OHIBC region; $M$ is the number of species found within that ecoregion; $P_{spp}$ is the pressure score for each species in the ecoregion; and $A_{rgn}$ is the area of the OHIBC region allocated to that ecoregion (so $\sum_{rgn=1}^NA_{ecorgn}$ becomes the total OHIBC region area).

The data has no time scale.",1672,FALSE
