iucn_sid,am_sid,rgn_id,spp_area,spp_pct_area,spatial_source
4292,Fis-22747,7,314618.9427,1,iucn
4292,Fis-22747,8,3187.6686,1,iucn
6336,ITS-Mam-180438,4,2884.075,0.21083,iucn
6336,ITS-Mam-180438,5,27155.5028,0.96539,iucn
6336,ITS-Mam-180438,6,8158.171,1,iucn
6336,ITS-Mam-180438,7,48250.8203,0.15336,iucn
46967817,Rep-4381,1,17498.7148,0.99797,iucn
46967817,Rep-4381,2,45877.5851,1,iucn
46967817,Rep-4381,3,20270.8027,1,iucn
46967817,Rep-4381,4,13679.3068,1,iucn
46967817,Rep-4381,5,28068.6433,0.99785,iucn
46967817,Rep-4381,6,8158.171,1,iucn
46967817,Rep-4381,7,314618.9427,1,iucn
46967817,Rep-4381,8,3187.6686,1,iucn
7750,ITS-Mam-180547,4,5050.5611,0.36921,iucn
7750,ITS-Mam-180547,5,17277.1393,0.61421,iucn
7750,ITS-Mam-180547,7,17552.1865,0.05579,iucn
8005,Rep-5181,3,1994.8446,0.09841,iucn
8005,Rep-5181,4,11338.2351,0.82886,iucn
8005,Rep-5181,5,28129.1749,1,iucn
8005,Rep-5181,6,8158.171,1,iucn
8005,Rep-5181,7,187573.2604,0.59619,iucn
8097,ITS-Mam-180521,1,17534.3932,1,iucn
8097,ITS-Mam-180521,2,45877.5851,1,iucn
8097,ITS-Mam-180521,3,20270.8027,1,iucn
8097,ITS-Mam-180521,4,13639.3626,0.99708,iucn
8097,ITS-Mam-180521,5,25881.2284,0.92008,iucn
8097,ITS-Mam-180521,6,8158.171,1,iucn
8097,ITS-Mam-180521,7,28846.7357,0.09169,iucn
8097,ITS-Mam-180521,8,3187.6686,1,iucn
8239,ITS-Mam-180625,1,17534.3932,1,iucn
8239,ITS-Mam-180625,2,45877.5851,1,iucn
8239,ITS-Mam-180625,3,20270.8027,1,iucn
8239,ITS-Mam-180625,4,13679.3068,1,iucn
8239,ITS-Mam-180625,5,28129.1749,1,iucn
8239,ITS-Mam-180625,6,8158.171,1,iucn
8239,ITS-Mam-180625,7,103341.4474,0.32847,iucn
8239,ITS-Mam-180625,8,3187.6686,1,iucn
9249,ITS-Mam-180466,1,17534.3932,1,iucn
9249,ITS-Mam-180466,2,45877.5851,1,iucn
9249,ITS-Mam-180466,3,20270.8027,1,iucn
9249,ITS-Mam-180466,4,13679.3068,1,iucn
9249,ITS-Mam-180466,5,28129.1749,1,iucn
9249,ITS-Mam-180466,6,8158.171,1,iucn
9249,ITS-Mam-180466,7,223147.3359,0.70926,iucn
9249,ITS-Mam-180466,8,3187.6686,1,iucn
9461,ITS-Mam-180457,1,17534.3932,1,iucn
9461,ITS-Mam-180457,2,45877.5851,1,iucn
9461,ITS-Mam-180457,3,20270.8027,1,iucn
9461,ITS-Mam-180457,4,13679.3068,1,iucn
9461,ITS-Mam-180457,5,28129.1749,1,iucn
9461,ITS-Mam-180457,6,8158.171,1,iucn
9461,ITS-Mam-180457,7,314618.9427,1,iucn
9461,ITS-Mam-180457,8,3187.6686,1,iucn
10030,Fis-23157,1,17534.3932,1,iucn
10030,Fis-23157,2,45877.5851,1,iucn
10030,Fis-23157,3,20270.8027,1,iucn
10030,Fis-23157,4,13679.3068,1,iucn
10030,Fis-23157,5,28129.1749,1,iucn
10030,Fis-23157,6,8158.171,1,iucn
10030,Fis-23157,7,94859.7515,0.30151,iucn
10030,Fis-23157,8,3187.6686,1,iucn
11047,ITS-Mam-180491,5,20.7833,7.4e-4,iucn
11047,ITS-Mam-180491,7,33672.4076,0.10703,iucn
11145,ITS-Mam-180444,1,17534.3932,1,iucn
11145,ITS-Mam-180444,2,45877.5851,1,iucn
11145,ITS-Mam-180444,3,20270.8027,1,iucn
11145,ITS-Mam-180444,4,13679.3068,1,iucn
11145,ITS-Mam-180444,5,28129.1749,1,iucn
11145,ITS-Mam-180444,6,8158.171,1,iucn
11145,ITS-Mam-180444,7,314618.9427,1,iucn
11145,ITS-Mam-180444,8,3187.6686,1,iucn
11534,Rep-6936,1,17534.3932,1,iucn
11534,Rep-6936,2,45877.5851,1,iucn
11534,Rep-6936,3,20270.8027,1,iucn
11534,Rep-6936,4,13679.3068,1,iucn
11534,Rep-6936,5,28129.1749,1,iucn
11534,Rep-6936,6,8158.171,1,iucn
11534,Rep-6936,7,270735.0212,0.86052,iucn
11534,Rep-6936,8,3187.6686,1,iucn
12125,ITS-Mam-180454,4,239.6652,0.01752,iucn
12125,ITS-Mam-180454,5,26860.4427,0.9549,iucn
12125,ITS-Mam-180454,6,201.772,0.02473,iucn
12125,ITS-Mam-180454,7,109146.2576,0.34692,iucn
12302,NA,1,4257.0294,0.24278,iucn
12302,NA,2,18096.0476,0.39444,iucn
12302,NA,3,3189.3662,0.15734,iucn
12302,NA,4,4826.8188,0.35286,iucn
12302,NA,5,1440.796,0.05122,iucn
12302,NA,6,6031.6411,0.73934,iucn
12302,NA,7,170.316,5.4e-4,iucn
12302,NA,8,18.4946,0.0058,iucn
13006,ITS-Mam-180530,1,17534.3932,1,iucn
13006,ITS-Mam-180530,2,45877.5851,1,iucn
13006,ITS-Mam-180530,3,20270.8027,1,iucn
13006,ITS-Mam-180530,4,13679.3068,1,iucn
13006,ITS-Mam-180530,5,28129.1749,1,iucn
13006,ITS-Mam-180530,6,8158.171,1,iucn
13006,ITS-Mam-180530,7,314618.9427,1,iucn
13006,ITS-Mam-180530,8,3187.6686,1,iucn
13243,ITS-Mam-180512,1,12489.5823,0.71229,iucn
13243,ITS-Mam-180512,2,33369.7174,0.72736,iucn
13243,ITS-Mam-180512,3,20270.8027,1,iucn
13243,ITS-Mam-180512,4,13679.3068,1,iucn
13243,ITS-Mam-180512,5,28129.1749,1,iucn
13243,ITS-Mam-180512,6,8158.171,1,iucn
13243,ITS-Mam-180512,7,244901.905,0.77841,iucn
13243,ITS-Mam-180512,8,3187.6686,1,iucn
13252,ITS-Mam-180514,1,17534.3932,1,iucn
13252,ITS-Mam-180514,2,45877.5851,1,iucn
13252,ITS-Mam-180514,3,20270.8027,1,iucn
13252,ITS-Mam-180514,4,13679.3068,1,iucn
13252,ITS-Mam-180514,5,28129.1749,1,iucn
13252,ITS-Mam-180514,6,8158.171,1,iucn
13252,ITS-Mam-180514,7,314618.9427,1,iucn
13252,ITS-Mam-180514,8,3187.6686,1,iucn
13581,ITS-Mam-180672,1,17534.3932,1,iucn
13581,ITS-Mam-180672,2,45877.5851,1,iucn
13581,ITS-Mam-180672,3,20270.8027,1,iucn
13581,ITS-Mam-180672,4,13679.3068,1,iucn
13581,ITS-Mam-180672,5,28129.1749,1,iucn
13581,ITS-Mam-180672,6,8158.171,1,iucn
13581,ITS-Mam-180672,7,314618.9427,1,iucn
13581,ITS-Mam-180672,8,3187.6686,1,iucn
15421,ITS-Mam-180469,1,17534.3932,1,iucn
15421,ITS-Mam-180469,2,45877.5851,1,iucn
15421,ITS-Mam-180469,3,20270.8027,1,iucn
15421,ITS-Mam-180469,4,13679.3068,1,iucn
15421,ITS-Mam-180469,5,28129.1749,1,iucn
15421,ITS-Mam-180469,6,8158.171,1,iucn
15421,ITS-Mam-180469,7,314618.9427,1,iucn
15421,ITS-Mam-180469,8,3187.6686,1,iucn
17013,ITS-Mam-180649,1,17534.3932,1,iucn
17013,ITS-Mam-180649,2,45398.0269,0.98955,iucn
17013,ITS-Mam-180649,3,20270.8027,1,iucn
17013,ITS-Mam-180649,4,13679.3068,1,iucn
17013,ITS-Mam-180649,5,27904.9861,0.99203,iucn
17013,ITS-Mam-180649,6,8158.171,1,iucn
17013,ITS-Mam-180649,7,31842.6652,0.10121,iucn
17013,ITS-Mam-180649,8,3187.6686,1,iucn
17027,ITS-Mam-180473,1,17534.3932,1,iucn
17027,ITS-Mam-180473,2,33976.8048,0.7406,iucn
17027,ITS-Mam-180473,3,19742.7556,0.97395,iucn
17027,ITS-Mam-180473,4,12115.3598,0.88567,iucn
17027,ITS-Mam-180473,5,17413.4687,0.61905,iucn
17027,ITS-Mam-180473,6,8158.171,1,iucn
17027,ITS-Mam-180473,7,1601.9035,0.00509,iucn
17027,ITS-Mam-180473,8,3187.6686,1,iucn
17032,ITS-Mam-180480,1,17534.3932,1,iucn
17032,ITS-Mam-180480,2,45877.5851,1,iucn
17032,ITS-Mam-180480,3,20270.8027,1,iucn
17032,ITS-Mam-180480,4,13679.3068,1,iucn
17032,ITS-Mam-180480,5,28129.1749,1,iucn
17032,ITS-Mam-180480,6,8158.171,1,iucn
17032,ITS-Mam-180480,7,314618.9427,1,iucn
17032,ITS-Mam-180480,8,3187.6686,1,iucn
18596,ITS-Mam-180463,1,17534.3932,1,iucn
18596,ITS-Mam-180463,2,45877.5851,1,iucn
18596,ITS-Mam-180463,3,20270.8027,1,iucn
18596,ITS-Mam-180463,4,13679.3068,1,iucn
18596,ITS-Mam-180463,5,28129.1749,1,iucn
18596,ITS-Mam-180463,6,8158.171,1,iucn
18596,ITS-Mam-180463,7,312909.5107,0.99457,iucn
18596,ITS-Mam-180463,8,3187.6686,1,iucn
20731,ITS-Mam-180434,5,19313.8317,0.68661,iucn
20731,ITS-Mam-180434,6,4650.936,0.5701,iucn
20731,ITS-Mam-180434,7,20333.5011,0.06463,iucn
21856,Fis-22832,1,17534.3932,1,iucn
21856,Fis-22832,2,45877.5851,1,iucn
21856,Fis-22832,3,20214.6727,0.99723,iucn
21856,Fis-22832,4,13347.4615,0.97574,iucn
21856,Fis-22832,5,28129.1749,1,iucn
21856,Fis-22832,6,4916.4229,0.60264,iucn
21856,Fis-22832,7,295026.3181,0.93773,iucn
21856,Fis-22832,8,3187.6686,1,iucn
21859,Fis-22836,5,20.7833,7.4e-4,iucn
21859,Fis-22836,7,16920.5795,0.05378,iucn
23211,ITS-Mam-180498,1,17534.3932,1,iucn
23211,ITS-Mam-180498,2,45877.5851,1,iucn
23211,ITS-Mam-180498,3,20270.8027,1,iucn
23211,ITS-Mam-180498,4,13679.3068,1,iucn
23211,ITS-Mam-180498,5,28129.1749,1,iucn
23211,ITS-Mam-180498,6,8158.171,1,iucn
23211,ITS-Mam-180498,7,314618.9427,1,iucn
23211,ITS-Mam-180498,8,3187.6686,1,iucn
39324,Fis-24153,1,17534.3932,1,iucn
39324,Fis-24153,2,45371.9191,0.98898,iucn
39324,Fis-24153,3,20270.8027,1,iucn
39324,Fis-24153,4,13679.3068,1,iucn
39324,Fis-24153,5,28129.1749,1,iucn
39324,Fis-24153,6,8158.171,1,iucn
39324,Fis-24153,7,69504.0087,0.22091,iucn
39324,Fis-24153,8,3187.6686,1,iucn
39328,Fis-29541,1,17534.3932,1,iucn
39328,Fis-29541,2,45877.5851,1,iucn
39328,Fis-29541,3,20270.8027,1,iucn
39328,Fis-29541,4,13679.3068,1,iucn
39328,Fis-29541,5,28129.1749,1,iucn
39328,Fis-29541,6,8158.171,1,iucn
39328,Fis-29541,7,69883.2582,0.22212,iucn
39328,Fis-29541,8,3187.6686,1,iucn
39339,Fis-23899,1,17464.8068,0.99603,iucn
39339,Fis-23899,2,43500.5387,0.94819,iucn
39339,Fis-23899,3,20270.8027,1,iucn
39339,Fis-23899,4,13679.3068,1,iucn
39339,Fis-23899,5,28129.1749,1,iucn
39339,Fis-23899,6,8158.171,1,iucn
39339,Fis-23899,7,295495.1791,0.93922,iucn
39339,Fis-23899,8,3187.6686,1,iucn
39341,Fis-58485,5,19538.0205,0.69458,iucn
39341,Fis-58485,6,7325.7505,0.89796,iucn
39341,Fis-58485,7,39639.5645,0.12599,iucn
39342,Fis-29426,1,17534.3932,1,iucn
39342,Fis-29426,2,45877.5851,1,iucn
39342,Fis-29426,3,20270.8027,1,iucn
39342,Fis-29426,4,13679.3068,1,iucn
39342,Fis-29426,5,28129.1749,1,iucn
39342,Fis-29426,6,8158.171,1,iucn
39342,Fis-29426,7,314618.9427,1,iucn
39342,Fis-29426,8,3187.6686,1,iucn
39352,Fis-25233,1,17464.8068,0.99603,iucn
39352,Fis-25233,2,35472.0104,0.77319,iucn
39352,Fis-25233,3,20270.8027,1,iucn
39352,Fis-25233,4,13679.3068,1,iucn
39352,Fis-25233,5,28129.1749,1,iucn
39352,Fis-25233,6,8158.171,1,iucn
39352,Fis-25233,7,54965.5365,0.17471,iucn
39352,Fis-25233,8,3187.6686,1,iucn
39381,Fis-23222,1,17534.3932,1,iucn
39381,Fis-23222,2,45877.5851,1,iucn
39381,Fis-23222,3,20270.8027,1,iucn
39381,Fis-23222,4,13679.3068,1,iucn
39381,Fis-23222,5,28129.1749,1,iucn
39381,Fis-23222,6,8158.171,1,iucn
39381,Fis-23222,7,314618.9427,1,iucn
39381,Fis-23222,8,3187.6686,1,iucn
39396,Fis-30722,1,17130.0477,0.97694,iucn
39396,Fis-30722,2,45877.5851,1,iucn
39396,Fis-30722,3,20270.8027,1,iucn
39396,Fis-30722,4,13679.3068,1,iucn
39396,Fis-30722,5,27884.2028,0.99129,iucn
39396,Fis-30722,6,8158.171,1,iucn
39396,Fis-30722,7,46562.6771,0.148,iucn
39396,Fis-30722,8,3187.6686,1,iucn
41666,ITS-Mam-180621,1,17534.3932,1,iucn
41666,ITS-Mam-180621,2,45877.5851,1,iucn
41666,ITS-Mam-180621,3,20270.8027,1,iucn
41666,ITS-Mam-180621,4,13679.3068,1,iucn
41666,ITS-Mam-180621,5,28129.1749,1,iucn
41666,ITS-Mam-180621,6,8158.171,1,iucn
41666,ITS-Mam-180621,7,54213.3129,0.17231,iucn
41666,ITS-Mam-180621,8,3187.6686,1,iucn
41755,ITS-Mam-180488,1,17534.3932,1,iucn
41755,ITS-Mam-180488,2,45877.5851,1,iucn
41755,ITS-Mam-180488,3,20270.8027,1,iucn
41755,ITS-Mam-180488,4,13679.3068,1,iucn
41755,ITS-Mam-180488,5,28129.1749,1,iucn
41755,ITS-Mam-180488,6,8158.171,1,iucn
41755,ITS-Mam-180488,7,314618.9427,1,iucn
41755,ITS-Mam-180488,8,3187.6686,1,iucn
44183,Fis-30562,1,17534.3932,1,iucn
44183,Fis-30562,2,45877.5851,1,iucn
44183,Fis-30562,3,20270.8027,1,iucn
44183,Fis-30562,4,13679.3068,1,iucn
44183,Fis-30562,5,27884.2028,0.99129,iucn
44183,Fis-30562,6,8158.171,1,iucn
44183,Fis-30562,7,46562.6771,0.148,iucn
44183,Fis-30562,8,3187.6686,1,iucn
44209,Fis-22998,1,10789.8312,0.61535,iucn
44209,Fis-22998,2,39235.058,0.85521,iucn
44209,Fis-22998,3,13491.0079,0.66554,iucn
44209,Fis-22998,4,8733.8956,0.63848,iucn
44209,Fis-22998,5,19984.5729,0.71046,iucn
44209,Fis-22998,7,63576.0509,0.20207,iucn
44209,Fis-22998,8,2514.324,0.78877,iucn
60191,Fis-24068,1,17534.3932,1,iucn
60191,Fis-24068,2,45877.5851,1,iucn
60191,Fis-24068,3,20270.8027,1,iucn
60191,Fis-24068,4,13679.3068,1,iucn
60191,Fis-24068,5,27884.2028,0.99129,iucn
60191,Fis-24068,6,8158.171,1,iucn
60191,Fis-24068,7,46562.6771,0.148,iucn
60191,Fis-24068,8,3187.6686,1,iucn
60231,Fis-23213,5,493.9872,0.01756,iucn
63119,Fis-131852,1,17534.3932,1,iucn
63119,Fis-131852,2,45877.5851,1,iucn
63119,Fis-131852,3,20270.8027,1,iucn
63119,Fis-131852,4,13679.3068,1,iucn
63119,Fis-131852,5,28129.1749,1,iucn
63119,Fis-131852,6,8158.171,1,iucn
63119,Fis-131852,7,288324.4177,0.91642,iucn
63119,Fis-131852,8,3187.6686,1,iucn
153538,NA,1,17534.3932,1,iucn
153538,NA,2,45877.5851,1,iucn
153538,NA,3,20270.8027,1,iucn
153538,NA,4,13679.3068,1,iucn
153538,NA,5,28129.1749,1,iucn
153538,NA,6,8158.171,1,iucn
153538,NA,7,70461.1622,0.22396,iucn
153538,NA,8,3187.6686,1,iucn
161350,Fis-131458,2,12583.5274,0.27428,iucn
161350,Fis-131458,7,14379.0777,0.0457,iucn
161375,Fis-24315,1,17534.3932,1,iucn
161375,Fis-24315,2,45877.5851,1,iucn
161375,Fis-24315,3,20270.8027,1,iucn
161375,Fis-24315,4,13679.3068,1,iucn
161375,Fis-24315,5,28129.1749,1,iucn
161375,Fis-24315,6,8158.171,1,iucn
161375,Fis-24315,7,94810.1002,0.30135,iucn
161375,Fis-24315,8,3187.6686,1,iucn
161402,NA,2,19619.524,0.42765,iucn
161402,NA,7,22194.9912,0.07055,iucn
161403,Fis-30664,1,17534.3932,1,iucn
161403,Fis-30664,2,45877.5851,1,iucn
161403,Fis-30664,3,20270.8027,1,iucn
161403,Fis-30664,4,13679.3068,1,iucn
161403,Fis-30664,5,28129.1749,1,iucn
161403,Fis-30664,6,8158.171,1,iucn
161403,Fis-30664,7,94810.1002,0.30135,iucn
161403,Fis-30664,8,3187.6686,1,iucn
161452,Fis-131850,1,17534.3932,1,iucn
161452,Fis-131850,2,45877.5851,1,iucn
161452,Fis-131850,3,20270.8027,1,iucn
161452,Fis-131850,4,13679.3068,1,iucn
161452,Fis-131850,5,28129.1749,1,iucn
161452,Fis-131850,6,8158.171,1,iucn
161452,Fis-131850,7,94810.1002,0.30135,iucn
161452,Fis-131850,8,3187.6686,1,iucn
161466,Fis-30566,5,4712.026,0.16751,iucn
161471,Fis-24311,2,21349.8691,0.46537,iucn
161471,Fis-24311,7,31838.2332,0.1012,iucn
161595,Fis-24312,1,12426.3968,0.70869,iucn
161595,Fis-24312,2,45877.5851,1,iucn
161595,Fis-24312,3,16763.3665,0.82697,iucn
161595,Fis-24312,4,8127.6193,0.59415,iucn
161595,Fis-24312,5,24555.5937,0.87296,iucn
161595,Fis-24312,7,73289.4309,0.23295,iucn
161595,Fis-24312,8,3113.044,0.97659,iucn
161629,Fis-24314,5,9836.2848,0.34968,iucn
161629,Fis-24314,6,201.772,0.02473,iucn
161629,Fis-24314,7,41.1656,1.3e-4,iucn
161661,Fis-24308,1,6952.4381,0.3965,iucn
161661,Fis-24308,2,36125.7814,0.78744,iucn
161661,Fis-24308,3,10894.0404,0.53743,iucn
161661,Fis-24308,4,7276.3205,0.53192,iucn
161661,Fis-24308,5,19372.5429,0.6887,iucn
161661,Fis-24308,7,94810.1002,0.30135,iucn
161661,Fis-24308,8,2419.704,0.75908,iucn
161706,Fis-24310,1,12426.3968,0.70869,iucn
161706,Fis-24310,2,45877.5851,1,iucn
161706,Fis-24310,3,16235.3194,0.80092,iucn
161706,Fis-24310,4,8127.6193,0.59415,iucn
161706,Fis-24310,5,24534.8104,0.87222,iucn
161706,Fis-24310,7,46927.4754,0.14916,iucn
161706,Fis-24310,8,3113.044,0.97659,iucn
170306,Fis-29507,1,17534.3932,1,iucn
170306,Fis-29507,2,45877.5851,1,iucn
170306,Fis-29507,3,20270.8027,1,iucn
170306,Fis-29507,4,13679.3068,1,iucn
170306,Fis-29507,5,28129.1749,1,iucn
170306,Fis-29507,6,8158.171,1,iucn
170306,Fis-29507,7,152236.4235,0.48388,iucn
170306,Fis-29507,8,3187.6686,1,iucn
170310,Fis-22777,1,4531.8067,0.25845,iucn
170310,Fis-22777,2,2145.3787,0.04676,iucn
170310,Fis-22777,3,20212.7596,0.99714,iucn
170310,Fis-22777,4,13679.3068,1,iucn
170310,Fis-22777,5,28129.1749,1,iucn
170310,Fis-22777,6,8158.171,1,iucn
170310,Fis-22777,7,72695.2606,0.23106,iucn
170310,Fis-22777,8,3074.1246,0.96438,iucn
170341,Fis-123736,5,244.9721,0.00871,iucn
170341,Fis-123736,7,252101.8206,0.80129,iucn
170352,Fis-21631,1,17534.3932,1,iucn
170352,Fis-21631,2,45877.5851,1,iucn
170352,Fis-21631,3,20270.8027,1,iucn
170352,Fis-21631,4,13679.3068,1,iucn
170352,Fis-21631,5,28129.1749,1,iucn
170352,Fis-21631,6,8158.171,1,iucn
170352,Fis-21631,7,155359.1239,0.4938,iucn
170352,Fis-21631,8,3187.6686,1,iucn
173320,NA,3,4274.1525,0.21085,iucn
173320,NA,4,11453.5474,0.83729,iucn
173320,NA,5,28129.1749,1,iucn
173320,NA,6,8158.171,1,iucn
173320,NA,7,17159.8437,0.05454,iucn
173348,NA,5,4236.8004,0.15062,iucn
173348,NA,6,7325.7505,0.89796,iucn
173366,NA,1,17534.3932,1,iucn
173366,NA,2,45877.5851,1,iucn
173366,NA,3,20270.8027,1,iucn
173366,NA,4,13679.3068,1,iucn
173366,NA,5,28129.1749,1,iucn
173366,NA,6,8158.171,1,iucn
173366,NA,7,70461.1622,0.22396,iucn
173366,NA,8,3187.6686,1,iucn
173367,NA,1,17534.3932,1,iucn
173367,NA,2,45877.5851,1,iucn
173367,NA,3,20270.8027,1,iucn
173367,NA,4,13679.3068,1,iucn
173367,NA,5,28129.1749,1,iucn
173367,NA,6,8158.171,1,iucn
173367,NA,7,70461.1622,0.22396,iucn
173367,NA,8,3187.6686,1,iucn
173373,NA,5,2113.3624,0.07513,iucn
173373,NA,6,3763.1392,0.46127,iucn
180325,NA,1,15443.9035,0.88078,iucn
180325,NA,2,45877.5851,1,iucn
180325,NA,3,2404.5104,0.11862,iucn
180325,NA,7,109870.6272,0.34922,iucn
180325,NA,8,1587.048,0.49787,iucn
180331,NA,1,17534.3932,1,iucn
180331,NA,2,45877.5851,1,iucn
180331,NA,3,20270.8027,1,iucn
180331,NA,4,13679.3068,1,iucn
180331,NA,5,7832.2146,0.27844,iucn
180331,NA,6,118.5924,0.01454,iucn
180331,NA,7,44428.1259,0.14121,iucn
180331,NA,8,3187.6686,1,iucn
180381,W-Hol-152565,1,17534.3932,1,iucn
180381,W-Hol-152565,2,45877.5851,1,iucn
180381,W-Hol-152565,3,20270.8027,1,iucn
180381,W-Hol-152565,4,13679.3068,1,iucn
180381,W-Hol-152565,5,28129.1749,1,iucn
180381,W-Hol-152565,6,8158.171,1,iucn
180381,W-Hol-152565,7,314618.9427,1,iucn
180381,W-Hol-152565,8,3187.6686,1,iucn
180436,W-Hol-529363,1,17534.3932,1,iucn
180436,W-Hol-529363,2,45877.5851,1,iucn
180436,W-Hol-529363,3,20270.8027,1,iucn
180436,W-Hol-529363,4,13679.3068,1,iucn
180436,W-Hol-529363,5,28129.1749,1,iucn
180436,W-Hol-529363,6,8158.171,1,iucn
180436,W-Hol-529363,7,70461.1622,0.22396,iucn
180436,W-Hol-529363,8,3187.6686,1,iucn
180446,NA,2,599.7787,0.01307,iucn
180446,NA,3,18565.7898,0.91589,iucn
180446,NA,4,13679.3068,1,iucn
180446,NA,5,28129.1749,1,iucn
180446,NA,6,8158.171,1,iucn
180446,NA,7,25085.421,0.07973,iucn
180446,NA,8,927.276,0.29089,iucn
195488,Fis-164793,1,17534.3932,1,iucn
195488,Fis-164793,2,45877.5851,1,iucn
195488,Fis-164793,3,20270.8027,1,iucn
195488,Fis-164793,4,13679.3068,1,iucn
195488,Fis-164793,5,27884.2028,0.99129,iucn
195488,Fis-164793,6,8158.171,1,iucn
195488,Fis-164793,7,48412.1371,0.15388,iucn
195488,Fis-164793,8,3187.6686,1,iucn
19711843,NA,1,7768.1585,0.44302,iucn
19711843,NA,2,7513.2739,0.16377,iucn
19711843,NA,3,20270.8027,1,iucn
19711843,NA,4,13679.3068,1,iucn
19711843,NA,5,28129.1749,1,iucn
19711843,NA,6,8158.171,1,iucn
19711843,NA,7,37991.1987,0.12075,iucn
19711843,NA,8,3187.6686,1,iucn
19717509,NA,2,22129.0294,0.48235,iucn
19717509,NA,3,9588.2844,0.47301,iucn
19717509,NA,4,5726.7156,0.41864,iucn
19717509,NA,5,15183.0283,0.53976,iucn
