csd_id,csd_name,year,med_income,unempl_rate,cpi,adj_med_income
5901037,East Kootenay E (RDA),2006,57720,9.2,84.96884735202492,67930.77910174151
5901037,East Kootenay E (RDA),2011,64416,7.9,93.38006230529595,68982.60550458716
5901037,East Kootenay E (RDA),2016,73728,12.2,100,73728
5901039,Invermere,1996,40752,8.3,67.8425424933049,60068.5034821943
5901039,INVERMERE,2001,48324,4.2,76.16822429906541,63443.7791411043
5901039,Invermere (DM),2006,55209,3.2,84.96884735202492,64975.578368469294
5901039,Invermere (DM),2011,70917,11.7,93.38006230529595,75944.47706422018
5901039,Invermere (DM),2016,74606,5.7,100,74606
5901040,Radium Hot Springs,1996,34814,3.4,67.8425424933049,51315.88339784826
5901040,RADIUM HOT SPRINGS,2001,52151,3.1,76.16822429906541,68468.18404907976
5901040,Radium Hot Springs (VL),2006,63574,3.8,84.96884735202492,74820.36296975252
5901040,Radium Hot Springs (VL),2011,46163,10,93.38006230529595,49435.606338615515
5901040,Radium Hot Springs (VL),2016,78976,12.3,100,78976
5901043,Canal Flats (VL),2006,53967,6.9,84.96884735202492,63513.86617781851
5901043,Canal Flats (VL),2011,75558,3.3,93.38006230529595,80914.48874061718
5901043,Canal Flats (VL),2016,66304,8.5,100,66304
5901044,"East Kootenay, Subd. A",1996,44432,12,67.8425424933049,65492.82849236496
5901046,EAST KOOTENAY F,2001,48953,9.7,76.16822429906541,64269.5828220859
5901046,East Kootenay F (RDA),2006,53069,2.9,84.96884735202492,62457.00824931256
5901046,East Kootenay F (RDA),2011,74207,5.8,93.38006230529595,79467.7130942452
5901046,East Kootenay F (RDA),2016,81835,5.6,100,81835
5901048,EAST KOOTENAY G,2001,41948,6.3,76.16822429906541,55072.83435582823
5901048,East Kootenay G (RDA),2006,59487,4.2,84.96884735202492,70010.3648029331
5901048,East Kootenay G (RDA),2011,65998,6.4,93.38006230529595,70676.75729774812
5901048,East Kootenay G (RDA),2016,66859,10.1,100,66859
5901801,Tobacco Plains 2,1996,0,22.2,67.8425424933049,0
5901801,TOBACCO PLAINS 2,2001,0,0,76.16822429906541,0
5901801,Tobacco Plains 2 (IRI),2006,0,33.3,84.96884735202492,0
5901801,Tobacco Plains 2 (IRI),2011,NA,25,93.38006230529595,NA
5901801,Tobacco Plains 2 (IRI),2016,NA,0,100,NA
5901802,ISIDORE'S RANCH 4,2001,NA,NA,76.16822429906541,NA
5901802,Isidore's Ranch 4 (IRI),2006,NA,NA,84.96884735202492,NA
5901802,Isidore's Ranch 4 (IRI),2011,NA,NA,93.38006230529595,NA
5901802,Isidore's Ranch 4 (IRI),2016,NA,NA,100,NA
5901803,Kootenay 1,1996,0,35.7,67.8425424933049,0
5901803,KOOTENAY 1,2001,0,35.7,76.16822429906541,0
5901803,Kootenay 1 (IRI),2006,0,22.2,84.96884735202492,0
5901803,Kootenay 1 (IRI),2011,NA,25,93.38006230529595,NA
5901803,Kootenay 1 (IRI),2016,57984,19,100,57984
5901804,Columbia Lake 3,1996,0,25,67.8425424933049,0
5901804,COLUMBIA LAKE 3,2001,0,11.1,76.16822429906541,0
5901804,Columbia Lake 3 (IRI),2006,0,16.7,84.96884735202492,0
5901804,Columbia Lake 3 (IRI),2011,NA,20,93.38006230529595,NA
5901804,Columbia Lake 3 (IRI),2016,44608,0,100,44608
5901805,CASSIMAYOOKS (MAYOOK) 5,2001,NA,NA,76.16822429906541,NA
5901805,Cassimayooks (Mayook) 5 (IRI),2006,NA,NA,84.96884735202492,NA
5901805,Cassimayooks (Mayook) 5 (IRI),2011,NA,NA,93.38006230529595,NA
5901805,Cassimayooks (Mayook) 5 (IRI),2016,NA,NA,100,NA
5901806,Shuswap,1996,0,14.3,67.8425424933049,0
5901806,SHUSWAP,2001,0,28.6,76.16822429906541,0
5901806,Shuswap (IRI),2006,0,8.7,84.96884735202492,0
5901806,Shuswap (IRI),2011,47902,12.5,93.38006230529595,51297.88824020017
5901806,Shuswap (IRI),2016,52352,7.3,100,52352
5901807,BUMMERS FLAT 6,2001,NA,NA,76.16822429906541,NA
5901807,Bummers Flat 6 (IRI),2006,NA,NA,84.96884735202492,NA
5903004,Creston,1996,28675,7.1,67.8425424933049,42266.98903984888
5903004,CRESTON,2001,32970,9.9,76.16822429906541,43285.766871165644
5903004,Creston (T),2006,37064,6,84.96884735202492,43620.69294225481
5903004,Creston (T),2011,46077,13.7,93.38006230529595,49343.5095913261
5903004,Creston (T),2016,46421,6.1,100,46421
5903008,"Central Kootenay, Subd. C",1996,29475,11.6,67.8425424933049,43446.19012901641
5903010,CENTRAL KOOTENAY A,2001,28634,9,76.16822429906541,37593.10429447853
5903010,Central Kootenay A (RDA),2006,35069,14,84.96884735202492,41272.77360219981
5903010,Central Kootenay A (RDA),2011,49938,10.5,93.38006230529595,53478.22518765638
5903010,Central Kootenay A (RDA),2016,49536,11.9,100,49536
5903011,Salmo,1996,25091,20.8,67.8425424933049,36984.168160378314
5903011,SALMO,2001,29923,15.5,76.16822429906541,39285.41104294479
5903011,Salmo (VL),2006,31198,13.6,84.96884735202492,36716.98625114574
5903011,Salmo (VL),2011,33822,0,93.38006230529595,36219.723102585485
5903011,Salmo (VL),2016,47296,10.3,100,47296
5903013,CENTRAL KOOTENAY B,2001,31216,9.3,76.16822429906541,40982.969325153375
5903013,Central Kootenay B (RDA),2006,38598,5.9,84.96884735202492,45426.06049495875
5903013,Central Kootenay B (RDA),2011,50513,8.9,93.38006230529595,54093.988323603
5903013,Central Kootenay B (RDA),2016,54565,9,100,54565
5903015,Nelson,1996,32293,11.4,67.8425424933049,47599.92596560906
5903015,NELSON,2001,38559,9,76.16822429906541,50623.47239263804
5903015,Nelson (CY),2006,43214,5,84.96884735202492,50858.63978001833
5903015,Nelson (CY),2011,48077,8.6,93.38006230529595,51485.29441201001
5903015,Nelson (CY),2016,56714,8.7,100,56714
5903017,CENTRAL KOOTENAY C,2001,36967,9,76.16822429906541,48533.36196319019
5903017,Central Kootenay C (RDA),2006,47371,14.1,84.96884735202492,55751.02108157653
5903017,Central Kootenay C (RDA),2011,59826,5.4,93.38006230529595,64067.209341117596
5903017,Central Kootenay C (RDA),2016,55936,6,100,55936
5903019,Slocan,1996,18690,32,67.8425424933049,27549.085445676563
5903019,SLOCAN,2001,31363,10.8,76.16822429906541,41175.963190184055
5903019,Slocan (VL),2006,43946,22.9,84.96884735202492,51720.13198900092
5903019,Slocan (VL),2011,NA,0,93.38006230529595,NA
5903019,Slocan (VL),2016,37888,20,100,37888
5903023,Kaslo,1996,33234,8.4,67.8425424933049,48986.96124674237
5903023,KASLO,2001,32392,13.1,76.16822429906541,42526.920245398775
5903023,Kaslo (VL),2006,38786,8.4,84.96884735202492,45647.3180568286
5903023,Kaslo (VL),2011,38451,16.2,93.38006230529595,41176.88407005838
5903023,Kaslo (VL),2016,44096,7,100,44096
5903027,Silverton,1996,0,10.3,67.8425424933049,0
5903027,SILVERTON,2001,0,19.2,76.16822429906541,0
5903027,Silverton (VL),2006,0,0,84.96884735202492,0
5903027,Silverton (VL),2011,NA,0,93.38006230529595,NA
5903027,Silverton (VL),2016,46976,0,100,46976
5903032,New Denver,1996,22360,7.8,67.8425424933049,32958.67044223264
5903032,NEW DENVER,2001,24760,15.2,76.16822429906541,32506.993865030676
5903032,New Denver (VL),2006,24188,10.5,84.96884735202492,28466.903758020166
5903032,New Denver (VL),2011,43124,0,93.38006230529595,46181.16430358632
5903032,New Denver (VL),2016,40576,7.7,100,40576
5903037,"Central Kootenay, Subd. B",1996,33853,11.6,67.8425424933049,49899.36808948575
5903039,CENTRAL KOOTENAY D,2001,27662,20.9,76.16822429906541,36316.981595092024
5903039,Central Kootenay D (RDA),2006,37036,12.3,84.96884735202492,43587.7396883593
5903039,Central Kootenay D (RDA),2011,39268,22,93.38006230529595,42051.80316930776
5903039,Central Kootenay D (RDA),2016,45525,10.1,100,45525
5903041,CENTRAL KOOTENAY E,2001,37992,14.2,76.16822429906541,49879.06748466258
5903041,Central Kootenay E (RDA),2006,44143,4.9,84.96884735202492,51951.98166819432
5903041,Central Kootenay E (RDA),2011,46112,11.9,93.38006230529595,49380.99082568807
5903041,Central Kootenay E (RDA),2016,54967,7.7,100,54967
5903043,CENTRAL KOOTENAY F,2001,55536,8.8,76.16822429906541,72912.29447852762
5903043,Central Kootenay F (RDA),2006,50077,4.6,84.96884735202492,58935.71769019248
5903043,Central Kootenay F (RDA),2011,66893,6.9,93.38006230529595,71635.20600500418
5903043,Central Kootenay F (RDA),2016,73545,9.6,100,73545
5903045,Castlegar,1996,40321,10.9,67.8425424933049,59433.20889540528
5903045,CASTLEGAR,2001,44511,11.2,76.16822429906541,58437.754601226996
5903045,Castlegar (CY),2006,49626,7.9,84.96884735202492,58404.93492208982
5903045,Castlegar (CY),2011,54279,8.9,93.38006230529595,58126.969140950794
5903045,Castlegar (CY),2016,68800,7.7,100,68800
5903047,CENTRAL KOOTENAY G,2001,36173,14.1,76.16822429906541,47490.93251533743
5903047,Central Kootenay G (RDA),2006,35561,9,84.96884735202492,41851.8093492209
5903047,Central Kootenay G (RDA),2011,45145,11.8,93.38006230529595,48345.437864887404
5903047,Central Kootenay G (RDA),2016,46720,11.7,100,46720
5903050,Nakusp,1996,31623,14.3,67.8425424933049,46612.34505343124
5903050,NAKUSP,2001,37033,20.7,76.16822429906541,48620.012269938656
5903050,Nakusp (VL),2006,42279,10.1,84.96884735202492,49758.23648029331
5903050,Nakusp (VL),2011,39148,12.1,93.38006230529595,41923.29608006672
5903050,Nakusp (VL),2016,50970,8,100,50970
5903052,CENTRAL KOOTENAY H,2001,32869,10.9,76.16822429906541,43153.165644171786
5903052,Central Kootenay H (RDA),2006,31453,7.5,84.96884735202492,37017.09624197984
5903052,Central Kootenay H (RDA),2011,41420,14.2,93.38006230529595,44356.36363636363
5903052,Central Kootenay H (RDA),2016,44105,10.6,100,44105
5903054,"Central Kootenay, Subd. A",1996,38852,13.3,67.8425424933049,57267.90089542139
5903056,CENTRAL KOOTENAY I,2001,45599,11.7,76.16822429906541,59866.17177914111
5903056,Central Kootenay I (RDA),2006,50938,5.3,84.96884735202492,59949.03024747938
5903056,Central Kootenay I (RDA),2011,54963,7.2,93.38006230529595,58859.459549624684
5903056,Central Kootenay I (RDA),2016,67797,7.5,100,67797
5903058,CENTRAL KOOTENAY J,2001,46816,12.6,76.16822429906541,61463.95092024541
5903058,Central Kootenay J (RDA),2006,63108,5.8,84.96884735202492,74271.92667277726
5903058,Central Kootenay J (RDA),2011,73289,13.2,93.38006230529595,78484.6338615513
5903058,Central Kootenay J (RDA),2016,77568,10.9,100,77568
5903060,CENTRAL KOOTENAY K,2001,33624,19.1,76.16822429906541,44144.392638036814
5903060,Central Kootenay K (RDA),2006,35424,12.1,84.96884735202492,41690.573785517874
5903060,Central Kootenay K (RDA),2011,55810,17.5,93.38006230529595,59766.505421184316
5903060,Central Kootenay K (RDA),2016,50880,9.9,100,50880
5903807,Creston 1,1996,0,18.2,67.8425424933049,0
5903807,CRESTON 1,2001,0,18.2,76.16822429906541,0
5903807,Creston 1 (IRI),2006,0,18.2,84.96884735202492,0
5903807,Creston 1 (IRI),2011,NA,28.6,93.38006230529595,NA
5903807,Creston 1 (IRI),2016,30016,16.7,100,30016
5905005,Fruitvale,1996,45251,7.4,67.8425424933049,66700.03560740022
5905005,FRUITVALE,2001,49902,6.7,76.16822429906541,65515.50920245399
5905005,Fruitvale (VL),2006,50277,7.5,84.96884735202492,59171.0980751604
5905005,Fruitvale (VL),2011,63666,6.1,93.38006230529595,68179.43619683069
5905005,Fruitvale (VL),2016,73370,8.9,100,73370
5905009,Montrose,1996,60165,3.7,67.8425424933049,88683.29191220601
5905009,MONTROSE,2001,51014,16.3,76.16822429906541,66975.43558282209
5905009,Montrose (VL),2006,59941,4.9,84.96884735202492,70544.67827681027
5905009,Montrose (VL),2011,78435,10,93.38006230529595,83995.44620517097
5905009,Montrose (VL),2016,83136,5.4,100,83136
5905014,Trail,1996,30397,12.2,67.8425424933049,44805.219384282
5905014,TRAIL,2001,37314,12.5,76.16822429906541,48988.93251533743
5905014,Trail (CY),2006,43087,6.3,84.96884735202492,50709.1732355637
5905014,Trail (CY),2011,48085,8.5,93.38006230529595,51493.86155129274
5905014,Trail (CY),2016,55424,9.7,100,55424
5905018,Warfield,1996,44958,7.3,67.8425424933049,66268.15320849261
5905018,WARFIELD,2001,59312,5,76.16822429906541,77869.74233128835
5905018,Warfield (VL),2006,50087,5.2,84.96884735202492,58947.48670944088
5905018,Warfield (VL),2011,67958,6,93.38006230529595,72775.70642201835
5905018,Warfield (VL),2016,79360,4.7,100,79360
5905023,Rossland,1996,53143,6.2,67.8425424933049,78332.85435203798
5905023,ROSSLAND,2001,51056,8.5,76.16822429906541,67030.57668711657
5905023,Rossland (CY),2006,60088,9.3,84.96884735202492,70717.68285976168
5905023,Rossland (CY),2011,72610,8.9,93.38006230529595,77757.4979149291
5905023,Rossland (CY),2016,81897,7.2,100,81897
5905026,KOOTENAY BOUNDARY A,2001,57005,11.4,76.16822429906541,74840.92024539878
5905026,Kootenay Boundary A (RDA),2006,61286,4.1,84.96884735202492,72127.61136571952
5905026,Kootenay Boundary A (RDA),2011,77644,9.1,93.38006230529595,83148.37030859049
5905026,Kootenay Boundary A (RDA),2016,83584,5.2,100,83584
5905028,"Kootenay Boundary, Subd. A",1996,48324,11.1,67.8425424933049,71229.64179116502
5905030,KOOTENAY BOUNDARY B,2001,54072,7.1,76.16822429906541,70990.23312883436
5905030,Kootenay Boundary B / Lower Columbia-Old-Glory (RDA),2016,71296,9.8,100,71296
5905030,Kootenay Boundary B (RDA),2006,53297,3,84.96884735202492,62725.341888175986
5905030,Kootenay Boundary B (RDA),2011,55501,5.9,93.38006230529595,59435.599666388654
5905032,Grand Forks,1996,32628,9.1,67.8425424933049,48093.716421697965
5905032,GRAND FORKS,2001,32761,7.2,76.16822429906541,43011.37423312884
5905032,Grand Forks (CY),2006,37499,7.8,84.96884735202492,44132.645279560034
5905032,Grand Forks (CY),2011,42380,8.6,93.38006230529595,45384.42035029191
5905032,Grand Forks (CY),2016,49097,9.3,100,49097
5905037,Midway,1996,33960,15.2,67.8425424933049,50057.086235161914
5905037,MIDWAY,2001,43318,3.8,76.16822429906541,56871.484662576695
5905037,Midway (VL),2006,38169,3.9,84.96884735202492,44921.16956920257
5905037,Midway (VL),2011,37122,16.7,93.38006230529595,39753.66805671393
5905037,Midway (VL),2016,49920,5.4,100,49920
5905042,Greenwood,1996,22037,23.8,67.8425424933049,32482.568002481243
5905042,GREENWOOD,2001,29461,14.5,76.16822429906541,38678.858895705525
5905042,Greenwood (CY),2006,32436,8,84.96884735202492,38173.99083409716
5905042,Greenwood (CY),2011,24030,21.9,93.38006230529595,25733.544620517096
5905042,Greenwood (CY),2016,38784,13.3,100,38784
5905048,"Kootenay Boundary, Subd. B",1996,33499,8.3,67.8425424933049,49377.57160752912
5905050,KOOTENAY BOUNDARY C,2001,43977,9,76.16822429906541,57736.67484662577
5905050,Kootenay Boundary C / Christina Lake (RDA),2016,55501,10.2,100,55501
5905050,Kootenay Boundary C (RDA),2006,42498,7.7,84.96884735202492,50015.97800183318
5905050,Kootenay Boundary C (RDA),2011,58286,7,93.38006230529595,62418.03502919099
5905052,KOOTENAY BOUNDARY D,2001,37888,11.1,76.16822429906541,49742.52760736197
5905052,Kootenay Boundary D (RDA),2006,45189,5.9,84.96884735202492,53183.02108157653
5905052,Kootenay Boundary D (RDA),2011,45959,9.5,93.38006230529595,49217.14428690576
5905052,Kootenay Boundary D / Rural Grand Forks (RDA),2016,55322,4.9,100,55322
5905054,KOOTENAY BOUNDARY E,2001,33214,9.7,76.16822429906541,43606.11042944786
5905054,Kootenay Boundary E (RDA),2006,34500,8.6,84.96884735202492,40603.11640696609
5905054,Kootenay Boundary E (RDA),2011,26226,17.8,93.38006230529595,28085.224353628022
5905054,Kootenay Boundary E / West Boundary (RDA),2016,39369,6.4,100,39369
5907005,Osoyoos,1996,28839,13.2,67.8425424933049,42508.72526312822
5907005,OSOYOOS,2001,32094,9.5,76.16822429906541,42135.6809815951
5907005,Osoyoos (T),2006,43764,6,84.96884735202492,51505.93583868011
5907005,Osoyoos (T),2011,49560,6.7,93.38006230529595,53073.427856547125
5907005,Osoyoos (T),2016,52352,7.5,100,52352
5907009,Keremeos,1996,25887,10.6,67.8425424933049,38157.47324410001
5907009,KEREMEOS,2001,22110,14.5,76.16822429906541,29027.852760736198
5907009,Keremeos (VL),2006,34171,2.4,84.96884735202492,40215.91567369386
5907009,Keremeos (VL),2011,31269,10,93.38006230529595,33485.734778982485
5907009,Keremeos (VL),2016,43922,17.7,100,43922
5907014,Oliver,1996,31267,10.8,67.8425424933049,46087.600568751695
5907014,OLIVER,2001,31613,8.3,76.16822429906541,41504.184049079755
5907014,Oliver (T),2006,37797,5.5,84.96884735202492,44483.36205316224
5907014,Oliver (T),2011,46035,8.9,93.38006230529595,49298.53211009174
5907014,Oliver (T),2016,54656,6.5,100,54656
5907020,"Okanagan-Similkameen, Subd. B",1996,29141,11.9,67.8425424933049,42953.87367428897
5907022,OKANAGAN-SIMILKAMEEN A,2001,41058,11.9,76.16822429906541,53904.36809815951
5907022,Okanagan-Similkameen A (RDA),2006,45781,4,84.96884735202492,53879.747021081574
5907022,Okanagan-Similkameen A (RDA),2011,48163,11,93.38006230529595,51577.39115929942
5907022,Okanagan-Similkameen A (RDA),2016,66752,9.7,100,66752
5907024,Princeton,1996,37491,10.6,67.8425424933049,55261.78504247512
5907024,PRINCETON,2001,32094,14.2,76.16822429906541,42135.6809815951
5907024,Princeton (T),2006,34826,12,84.96884735202492,40986.78643446379
5907024,Princeton (T),2011,39406,11,93.38006230529595,42199.58632193495
5907024,Princeton (T),2016,51913,6.7,100,51913
5907026,OKANAGAN-SIMILKAMEEN B,2001,25610,5.6,76.16822429906541,33622.94478527608
5907026,Okanagan-Similkameen B (RDA),2006,39468,6.5,84.96884735202492,46449.9651695692
5907026,Okanagan-Similkameen B (RDA),2011,53379,7.7,93.38006230529595,57163.16597164304
5907026,Okanagan-Similkameen B (RDA),2016,47104,13,100,47104
5907028,OKANAGAN-SIMILKAMEEN C,2001,32109,7,76.16822429906541,42155.37423312884
5907028,Okanagan-Similkameen C (RDA),2006,42733,5.2,84.96884735202492,50292.549954170485
5907028,Okanagan-Similkameen C (RDA),2011,48346,11.1,93.38006230529595,51773.36447039199
5907028,Okanagan-Similkameen C (RDA),2016,56099,9.2,100,56099
5907030,"Okanagan-Similkameen, Subd. C",1996,45019,9.2,67.8425424933049,66358.06729154164
5907035,Summerland,1996,36358,10.8,67.8425424933049,53591.7414999416
5907035,SUMMERLAND,2001,42941,8.1,76.16822429906541,56376.52760736197
5907035,Summerland (DM),2006,48454,5.8,84.96884735202492,57025.605866177815
5907035,Summerland (DM),2011,56380,8.9,93.38006230529595,60376.914095079235
5907035,Summerland (DM),2016,66461,7.9,100,66461
5907041,Penticton,1996,30536,10.9,67.8425424933049,45010.10557352486
5907041,PENTICTON,2001,33940,11.2,76.16822429906541,44559.26380368099
5907041,Penticton (CY),2006,41383,6.8,84.96884735202492,48703.73235563703
5907041,Penticton (CY),2011,43998,9.2,93.38006230529595,47117.124270225184
5907041,Penticton (CY),2016,54219,8.8,100,54219
5907045,"Okanagan-Similkameen, Subd. A",1996,41461,8.9,67.8425424933049,61113.57044746902
5907047,OKANAGAN-SIMILKAMEEN D,2001,44847,8.1,76.16822429906541,58878.88343558283
5907047,Okanagan-Similkameen D (RDA),2006,52030,4.5,84.96884735202492,61234.20714940422
5907047,Okanagan-Similkameen D (RDA),2011,61773,3.9,93.38006230529595,66152.23686405338
5907047,Okanagan-Similkameen D (RDA),2016,70473,7.1,100,70473
5907049,OKANAGAN-SIMILKAMEEN E,2001,51425,8.6,76.16822429906541,67515.03067484662
5907049,Okanagan-Similkameen E (RDA),2006,58268,5.7,84.96884735202492,68575.72135655362
5907049,Okanagan-Similkameen E (RDA),2011,62141,4.9,93.38006230529595,66546.32527105922
5907049,Okanagan-Similkameen E (RDA),2016,72448,6.9,100,72448
5907051,OKANAGAN-SIMILKAMEEN F,2001,55811,7.2,76.16822429906541,73273.33742331289
5907051,Okanagan-Similkameen F (RDA),2006,63903,3.8,84.96884735202492,75207.56370302475
5907051,Okanagan-Similkameen F (RDA),2011,80408,5.8,93.38006230529595,86108.31693077565
5907051,Okanagan-Similkameen F (RDA),2016,94464,6.5,100,94464
5907053,OKANAGAN-SIMILKAMEEN G,2001,24525,10.6,76.16822429906541,32198.466257668715
5907053,Okanagan-Similkameen G (RDA),2006,33122,13.4,84.96884735202492,38981.34555453712
5907053,Okanagan-Similkameen G (RDA),2011,42640,28.7,93.38006230529595,45662.852376980816
5907053,Okanagan-Similkameen G (RDA),2016,42069,7.5,100,42069
5907055,OKANAGAN-SIMILKAMEEN H,2001,39939,11.5,76.16822429906541,52435.25153374233
5907055,Okanagan-Similkameen H (RDA),2006,49967,8.1,84.96884735202492,58806.25847846013
5907055,Okanagan-Similkameen H (RDA),2011,38229,0,93.38006230529595,40939.14595496247
5907055,Okanagan-Similkameen H (RDA),2016,59648,7.5,100,59648
5907801,LOWER SIMILKAMEEN 2,2001,0,0,76.16822429906541,0
5907801,Lower Similkameen 2 (IRI),2006,0,0,84.96884735202492,0
5907801,Lower Similkameen 2 (IRI),2011,NA,0,93.38006230529595,NA
5907801,Lower Similkameen 2 (IRI),2016,NA,0,100,NA
5907802,Osoyoos 1,1996,31533,11.8,67.8425424933049,46479.6849308999
5907802,OSOYOOS 1,2001,32547,7,76.16822429906541,42730.41717791411
5907802,Osoyoos 1 (IRI),2006,35968,19,84.96884735202492,42330.80843263061
5907802,Osoyoos 1 (IRI),2011,37405,12.5,93.38006230529595,40056.7306088407
5907802,Osoyoos 1 (IRI),2016,51392,12.7,100,51392
5907803,Penticton 1,1996,34677,15.7,67.8425424933049,51113.94521132832
5907803,PENTICTON 1,2001,30072,20,76.16822429906541,39481.03067484663
5907803,Penticton 1 (IRI),2006,34619,18.3,84.96884735202492,40743.167736022
5907803,Penticton 1 (IRI),2011,36887,20.2,93.38006230529595,39502.008340283566
5907803,Penticton 1 (IRI),2016,55296,12.4,100,55296
5907805,Chopaka,1996,0,0,67.8425424933049,0
5907805,CHOPAKA 7 & 8,2001,0,0,76.16822429906541,0
5907805,Chopaka 7 & 8 (IRI),2006,0,0,84.96884735202492,0
5907805,Chopaka 7 & 8 (IRI),2011,NA,0,93.38006230529595,NA
5907805,Chopaka 7 & 8 (IRI),2016,NA,37.5,100,NA
5907806,BLIND CREEK 6,2001,NA,NA,76.16822429906541,NA
5907806,Blind Creek 6 (IRI),2006,NA,NA,84.96884735202492,NA
5907806,Blind Creek 6 (IRI),2011,NA,NA,93.38006230529595,NA
5907806,Blind Creek 6 (IRI),2016,NA,NA,100,NA
5907807,CHUCHUWAYHA 2,2001,0,0,76.16822429906541,0
5907807,Chuchuwayha 2 (IRI),2006,0,40,84.96884735202492,0
5907807,Chuchuwayha 2 (IRI),2011,NA,25,93.38006230529595,NA
5907807,Chuchuwayha 2 (IRI),2016,NA,0,100,NA
5907808,ALEXIS 9,2001,NA,NA,76.16822429906541,NA
5907808,Alexis 9 (IRI),2006,NA,NA,84.96884735202492,NA
5907808,Alexis 9 (IRI),2011,NA,NA,93.38006230529595,NA
5907808,Alexis 9 (IRI),2016,NA,NA,100,NA
5907809,ASHNOLA 10,2001,0,33.3,76.16822429906541,0
5907809,Ashnola 10 (IRI),2006,NA,NA,84.96884735202492,NA
5907809,Ashnola 10 (IRI),2011,NA,33.3,93.38006230529595,NA
5907809,Ashnola 10 (IRI),2016,NA,25,100,NA
5909009,Hope,1996,32353,11.7,67.8425424933049,47688.36604729662
5909009,HOPE,2001,35330,11.9,76.16822429906541,46384.17177914111
5909009,Hope (DM),2006,41493,9.4,84.96884735202492,48833.19156736939
5909009,Hope (DM),2011,44138,9.8,93.38006230529595,47267.04920767306
5909009,Hope (DM),2016,51226,11.2,100,51226
5909012,"Fraser Valley, Subd. A",1996,27053,14.5,67.8425424933049,39876.1588315617
5909014,FRASER VALLEY A,2001,28288,11.5,76.16822429906541,37138.84662576688
5909014,Fraser Valley A (RDA),2006,35820,18.4,84.96884735202492,42156.626947754354
5909014,Fraser Valley A (RDA),2011,41220,11.8,93.38006230529595,44142.18515429524
5909014,Fraser Valley A (RDA),2016,31552,29.4,100,31552
5909016,FRASER VALLEY B,2001,27727,13.2,76.16822429906541,36402.31901840491
5909016,Fraser Valley B (RDA),2006,30922,5.2,84.96884735202492,36392.16131989001
5909016,Fraser Valley B (RDA),2011,39218,0,93.38006230529595,41998.25854879066
5909016,Fraser Valley B (RDA),2016,45824,6,100,45824
