"rgn_id","sciname","popn_trend"
6,"Lamna nasus","decreasing"
6,"Lamna nasus","decreasing"
6,"Megaptera novaeangliae","increasing"
6,"Prionace glauca","unknown"
6,"Ursus maritimus","decreasing"
7,"Alopias vulpinus","decreasing"
7,"Balaena mysticetus",
7,"Balaena mysticetus","increasing"
7,"Balaenoptera acutorostrata","stable"
7,"Balaenoptera borealis","unknown"
7,"Balaenoptera musculus","increasing"
7,"Balaenoptera physalus","unknown"
7,"Cetorhinus maximus","decreasing"
7,"Cetorhinus maximus","decreasing"
7,"Dermochelys coriacea","increasing"
7,"Dermochelys coriacea","decreasing"
7,"Dermochelys coriacea","decreasing"
7,"Eschrichtius robustus","stable"
7,"Eubalaena glacialis","unknown"
7,"Eubalaena japonica","unknown"
7,"Isurus oxyrinchus","decreasing"
7,"Isurus oxyrinchus","decreasing"
7,"Lamna nasus","decreasing"
7,"Lamna nasus","decreasing"
7,"Megaptera novaeangliae","increasing"
7,"Prionace glauca","unknown"
7,"Ursus maritimus","decreasing"
8,"Alopias vulpinus","decreasing"
8,"Balaena mysticetus",
8,"Balaena mysticetus","increasing"
8,"Balaenoptera acutorostrata","stable"
8,"Balaenoptera borealis","unknown"
8,"Balaenoptera musculus","increasing"
8,"Balaenoptera physalus","unknown"
8,"Cetorhinus maximus","decreasing"
8,"Cetorhinus maximus","decreasing"
8,"Dermochelys coriacea","increasing"
8,"Dermochelys coriacea","decreasing"
8,"Dermochelys coriacea","decreasing"
8,"Eschrichtius robustus","stable"
8,"Eubalaena glacialis","unknown"
8,"Eubalaena japonica","unknown"
8,"Isurus oxyrinchus","decreasing"
8,"Isurus oxyrinchus","decreasing"
8,"Lamna nasus","decreasing"
8,"Lamna nasus","decreasing"
8,"Megaptera novaeangliae","increasing"
8,"Prionace glauca","unknown"
8,"Ursus maritimus","decreasing"
