goal,model,lag,yrs,rgns,adj_r_squared,aic,model_error,intercept,factor_rgn_code_cc,factor_rgn_code_hg,factor_rgn_code_nc,factor_rgn_code_nv,factor_rgn_code_po,factor_rgn_code_sg,factor_rgn_code_wv,factor_year_2002,factor_year_2003,factor_year_2004,factor_year_2005,factor_year_2006,factor_year_2007,factor_year_2008,factor_year_2009,factor_year_2010,factor_year_2011,factor_year_2012,factor_year_2013,factor_year_2014,factor_year_2015,res_ecol,res_reg,res_soc,rmse,rsquared,mae,rmsesd,rsquaredsd,maesd
CSS,d_prs ~ res_ecol + res_soc + factor(year) + factor(rgn_code),6,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSS,d_prs ~ res_reg + res_ecol + res_soc + factor(year) + factor(rgn_code),6,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSS,intercept only,6,9,6,0.46211951654002903,-5.019689385734246,NA,0.2286*,-0.4631***,-0.4345***,-0.3540***,-0.1959*,NA,-0.1724°,-0.2658**,-0.0156,-0.0865,-0.1480,-0.2192°,-0.2284*,-0.2095°,-0.0601,0.1247,0.2709*,NA,NA,NA,NA,NA,NA,NA,NA,0.22669681162257713,0.47577196529965327,0.14550986336762958,0.0830512545487563,0.2047414683266517,0.0408846436502937
CW,d_prs ~ res_reg + factor(year) + factor(rgn_code),1,13,6,0.12419391359692311,-535.5728555125961,NA,-0.0014,-0.0022,-0.0074,-0.0008,-0.0004,NA,-0.0019,-0.0014,-0.0117,-0.0013,0.0053,-0.0071,0.0173°,-0.0150,-0.0024,0.0067,0.0120,-0.0196*,0.0068,-0.0004,0.0008,NA,NA,0.0026,NA,0.01919196794979834,0.12801228455201497,0.011624191563486694,0.006838357718817225,0.13186037908272832,0.0038913526003243114
CW,d_prs ~ res_ecol + factor(year) + factor(rgn_code),1,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_soc + factor(year) + factor(rgn_code),1,14,5,0.1385251149292821,-444.28203814224497,NA,0.0027,NA,-0.0048,0.0024,0.0028,NA,0.0016,0.0022,-0.0137,-0.0014,0.0061,-0.0080,0.0200°,-0.0175,-0.0029,0.0077,0.0139,-0.0227*,0.0084,0.0000,0.0014,0.0005,NA,NA,-0.0067,0.020366126617421126,0.11805258379550464,0.012864936124751347,0.006518314532970494,0.16461211274473855,0.003634452376300225
CW,d_prs ~ res_reg + res_ecol + factor(year) + factor(rgn_code),1,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_reg + res_soc + factor(year) + factor(rgn_code),1,13,5,0.138525114929282,-444.2820381422449,NA,0.0009,NA,-0.0048,0.0024,0.0028,NA,0.0016,0.0022,-0.0137,-0.0014,0.0061,-0.0080,0.0200°,-0.0175,-0.0029,0.0077,0.0139,-0.0227*,0.0078,-0.0005,0.0010,NA,NA,0.0026,-0.0067,0.020242223808043507,0.14497518217879954,0.01267511760193825,0.006922886610416411,0.1485997137886493,0.004059017900644968
CW,d_prs ~ res_ecol + res_soc + factor(year) + factor(rgn_code),1,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_reg + res_ecol + res_soc + factor(year) + factor(rgn_code),1,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,intercept only,1,14,6,0.124193913596923,-535.5728555125961,NA,0.0004,-0.0022,-0.0074,-0.0008,-0.0004,NA,-0.0019,-0.0014,-0.0117,-0.0013,0.0053,-0.0071,0.0173°,-0.0150,-0.0024,0.0067,0.0120,-0.0196*,0.0074,0.0001,0.0013,0.0005,NA,NA,NA,0.02007759933393372,0.05774070754538657,0.012060289421978067,0.0054363026671004925,0.0785769963939794,0.0029189637861222256
CW,d_prs ~ res_reg + factor(year) + factor(rgn_code),2,12,6,0.10688081581206821,-472.33722703253704,NA,-0.0633,-0.0045,-0.0150*,-0.0014,-0.0009,NA,-0.0042,-0.0039,-0.0012,0.0158,0.0098,0.0217*,0.0132,-0.0058,0.0161,0.0307**,0.0030,-0.0007,0.0019,-0.0021,NA,NA,NA,0.0770,NA,0.02096505022247091,0.11129790437896624,0.014055236565068347,0.006456709089049419,0.10801760458038744,0.0030564376393930988
CW,d_prs ~ res_ecol + factor(year) + factor(rgn_code),2,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_soc + factor(year) + factor(rgn_code),2,13,5,0.10926180803640773,-390.2791394837177,NA,-0.0176,NA,-0.0107,0.0028,0.0034,NA,-0.0000,0.0003,-0.0014,0.0183,0.0117,0.0253*,0.0151,-0.0069,0.0185,0.0356**,0.0037,-0.0008,0.0221°,0.0152,0.0157,NA,NA,NA,0.0013,0.02360965805366531,0.10944421595681737,0.01604930776235742,0.007209245448208537,0.11299495311641748,0.0034161360065731077
CW,d_prs ~ res_reg + res_ecol + factor(year) + factor(rgn_code),2,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_reg + res_soc + factor(year) + factor(rgn_code),2,12,5,0.10926180803640784,-390.27913948371776,NA,-0.0789,NA,-0.0107,0.0028,0.0034,NA,-0.0000,0.0003,-0.0014,0.0183,0.0117,0.0253*,0.0151,-0.0069,0.0185,0.0356**,0.0037,-0.0008,0.0021,-0.0024,NA,NA,NA,0.0895,0.0013,0.023110867990495124,0.12267753552567363,0.015718099446797716,0.007528121352769142,0.14631650453728434,0.004438294630317151
CW,d_prs ~ res_ecol + res_soc + factor(year) + factor(rgn_code),2,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_reg + res_ecol + res_soc + factor(year) + factor(rgn_code),2,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,intercept only,2,13,6,0.10688081581206832,-472.33722703253716,NA,-0.0106,-0.0045,-0.0150*,-0.0014,-0.0009,NA,-0.0042,-0.0039,-0.0012,0.0158,0.0098,0.0217*,0.0132,-0.0058,0.0161,0.0307**,0.0030,-0.0007,0.0192°,0.0131,0.0135,NA,NA,NA,NA,0.021600093256376848,0.09779352248292479,0.014289884641349074,0.006565933309394852,0.1039974873720475,0.002870483607922423
CW,d_prs ~ res_reg + factor(year) + factor(rgn_code),3,11,6,0.12045074901329889,-431.600025200565,NA,-0.0632,-0.0065,-0.0226**,-0.0018,-0.0009,NA,-0.0051,-0.0041,0.0052,0.0098,0.0283*,0.0072,0.0119,0.0018,0.0297**,0.0107,0.0115,0.0006,0.0048,NA,NA,NA,NA,0.0751,NA,0.0217782275269825,0.11945923853519587,0.01398199278692612,0.007865043439375207,0.14834715508897078,0.0034325887983342957
CW,d_prs ~ res_ecol + factor(year) + factor(rgn_code),3,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_soc + factor(year) + factor(rgn_code),3,12,5,0.11024058849055396,-355.6556324303049,NA,0.0049,NA,-0.0134,0.0100,0.0111,NA,0.0086,0.0102,0.0060,0.0118,0.0332*,0.0088,0.0139,0.0021,0.0344**,0.0125,0.0133,0.0004,0.0248°,0.0169,NA,NA,NA,NA,-0.0390,0.024606969522191376,0.14978885527545413,0.01702004632796015,0.010320320024305286,0.18423947816997505,0.005690913925977546
CW,d_prs ~ res_reg + res_ecol + factor(year) + factor(rgn_code),3,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_reg + res_soc + factor(year) + factor(rgn_code),3,11,5,0.11024058849055374,-355.65563243030476,NA,-0.0541,NA,-0.0134,0.0100,0.0111,NA,0.0086,0.0102,0.0060,0.0118,0.0332*,0.0088,0.0139,0.0021,0.0344**,0.0125,0.0133,0.0004,0.0055,NA,NA,NA,NA,0.0861,-0.0390,0.0256027840785079,0.1089271191379843,0.016973110312842984,0.00809876292528133,0.1149140314549017,0.003868191298926529
CW,d_prs ~ res_ecol + res_soc + factor(year) + factor(rgn_code),3,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_reg + res_ecol + res_soc + factor(year) + factor(rgn_code),3,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,intercept only,3,12,6,0.12045074901329822,-431.6000252005649,NA,-0.0118,-0.0065,-0.0226**,-0.0018,-0.0009,NA,-0.0051,-0.0041,0.0052,0.0098,0.0283*,0.0072,0.0119,0.0018,0.0297**,0.0107,0.0115,0.0006,0.0216°,0.0148,NA,NA,NA,NA,NA,0.022808051617903495,0.07954651805721835,0.01437180727223347,0.007614048287655278,0.09057247869341499,0.0031003294302645243
CW,d_prs ~ res_reg + factor(year) + factor(rgn_code),4,10,6,0.2352468910616331,-420.51076004119534,NA,-0.0584°,-0.0085,-0.0301***,-0.0021,-0.0014,NA,-0.0056,-0.0042,-0.0070,0.0218*,0.0073,-0.0004,0.0135,0.0081,0.0032,0.0129,0.0064,-0.0034,NA,NA,NA,NA,NA,0.0756°,NA,0.020090443110084892,0.2234921354692685,0.014946004644753678,0.006647156171455559,0.16665414306165266,0.003749901808659085
CW,d_prs ~ res_ecol + factor(year) + factor(rgn_code),4,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_soc + factor(year) + factor(rgn_code),4,11,5,0.22246046717270018,-347.58149511317396,NA,0.0381,NA,-0.0155,0.0177,0.0188,NA,0.0183,0.0207,-0.0078,0.0259*,0.0090,0.0003,0.0161,0.0098,0.0041,0.0150,0.0072,-0.0044,0.0191°,NA,NA,NA,NA,NA,-0.0844,0.022240792633168183,0.15197132028293495,0.01669388257485499,0.005895469882176168,0.11509620626064533,0.0034691210471888847
CW,d_prs ~ res_reg + res_ecol + factor(year) + factor(rgn_code),4,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_reg + res_soc + factor(year) + factor(rgn_code),4,10,5,0.22246046717270052,-347.58149511317396,NA,-0.0203,NA,-0.0155,0.0177,0.0188,NA,0.0183,0.0207,-0.0078,0.0259*,0.0090,0.0003,0.0161,0.0098,0.0041,0.0150,0.0072,-0.0044,NA,NA,NA,NA,NA,0.0853°,-0.0844,0.022274841591229295,0.15016035698554459,0.016421232361455762,0.004571138970807036,0.1372623464550044,0.003143313821991406
CW,d_prs ~ res_ecol + res_soc + factor(year) + factor(rgn_code),4,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_reg + res_ecol + res_soc + factor(year) + factor(rgn_code),4,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,intercept only,4,11,6,0.2352468910616332,-420.5107600411954,NA,-0.0066,-0.0085,-0.0301***,-0.0021,-0.0014,NA,-0.0056,-0.0042,-0.0070,0.0218*,0.0073,-0.0004,0.0135,0.0081,0.0032,0.0129,0.0064,-0.0034,0.0169°,NA,NA,NA,NA,NA,NA,0.019877986482667878,0.19996891149661988,0.014330889081624299,0.005148225488043194,0.15413386874340576,0.0025319584068204796
CW,d_prs ~ res_reg + factor(year) + factor(rgn_code),5,NA,NA,NA,NA,degenerate model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_ecol + factor(year) + factor(rgn_code),5,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_soc + factor(year) + factor(rgn_code),5,10,5,0.2246677994199292,-293.9215769210396,NA,0.0692,NA,-0.0163,0.0263,0.0266,NA,0.0288,0.0331,0.0195,0.0155,0.0144,0.0162,0.0389**,-0.0051,0.0206,0.0230°,0.0164,0.0037,NA,NA,NA,NA,NA,NA,-0.1461,0.027426837743324117,0.1773526433508009,0.01969272213642411,0.008447569293158519,0.15064921164238995,0.004792574214919779
CW,d_prs ~ res_reg + res_ecol + factor(year) + factor(rgn_code),5,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_reg + res_soc + factor(year) + factor(rgn_code),5,NA,NA,NA,NA,degenerate model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_ecol + res_soc + factor(year) + factor(rgn_code),5,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_reg + res_ecol + res_soc + factor(year) + factor(rgn_code),5,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,intercept only,5,10,6,0.2384934207583982,-356.45012144255463,NA,-0.0127,-0.0107,-0.0381***,-0.0034,-0.0036,NA,-0.0080,-0.0054,0.0167,0.0130,0.0119,0.0133,0.0328**,-0.0049,0.0176,0.0199°,0.0146,0.0041,NA,NA,NA,NA,NA,NA,NA,0.022605674947132462,0.26215284078398554,0.01589316541070321,0.008138962948365348,0.1936968392471319,0.0039000524280671323
CW,d_prs ~ res_reg + factor(year) + factor(rgn_code),6,NA,NA,NA,NA,degenerate model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_ecol + factor(year) + factor(rgn_code),6,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_soc + factor(year) + factor(rgn_code),6,9,5,0.39058924896133196,-285.57861777830124,NA,0.0294,NA,-0.0291°,0.0168,0.0160,NA,0.0170,0.0276,-0.0178,-0.0070,0.0022,0.0103,-0.0058,-0.0168,0.0010,0.0050,-0.0022,NA,NA,NA,NA,NA,NA,NA,-0.0602,0.023096801947740123,0.34001911392365675,0.016550538357645583,0.007357776329797604,0.22539288335716073,0.004973388640057926
CW,d_prs ~ res_reg + res_ecol + factor(year) + factor(rgn_code),6,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_reg + res_soc + factor(year) + factor(rgn_code),6,NA,NA,NA,NA,degenerate model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_ecol + res_soc + factor(year) + factor(rgn_code),6,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,d_prs ~ res_reg + res_ecol + res_soc + factor(year) + factor(rgn_code),6,NA,NA,NA,NA,NA model,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,intercept only,6,9,6,0.41593257406658257,-346.9765012492547,NA,0.0028,-0.0130,-0.0469***,-0.0038,-0.0048,NA,-0.0065,0.0034,-0.0154,-0.0061,0.0018,0.0086,-0.0052,-0.0145,0.0009,0.0044,-0.0017,NA,NA,NA,NA,NA,NA,NA,NA,0.020212011733885378,0.37745235093538393,0.014447710141435515,0.00626628338608142,0.20264599268702108,0.003430463735163375
FIS,d_prs ~ res_reg + factor(year) + factor(rgn_code),1,14,7,0.5088674391111944,-427.69280351798733,NA,-0.0438*,0.0075,0.0253°,0.0020,0.0393**,-0.0027,0.0308*,0.0337*,-0.0352°,0.0327°,0.0614**,0.0293,0.0113,-0.0305,-0.0554**,-0.0236,0.0165,0.0411*,0.0303,0.0244,0.1029***,0.0491*,NA,-0.2209*,NA,0.04160565331239296,0.4215368965632211,0.031852571880678984,0.008849913149052788,0.18324788811798418,0.006708740914092125
FIS,d_prs ~ res_ecol + factor(year) + factor(rgn_code),1,14,7,0.47936796252463076,-420.6932686312214,NA,4.8446,0.1372,0.1461,-0.0814,0.0889,0.4577,-0.0679,0.2322,-0.0352°,0.0287,0.0573**,0.0204,0.0093,-0.0333°,-0.0644**,-0.0301,0.0032,0.0271,0.0140,0.0139,0.0929***,0.0391°,-5.6633,NA,NA,0.04401592124625222,0.3678451542799931,0.03285621093526842,0.006939888500893287,0.15071479059407739,0.005015478301357628
FIS,d_prs ~ res_soc + factor(year) + factor(rgn_code),1,14,5,0.4767329842421667,-312.7076981205015,NA,-0.2627*,NA,-0.0176,-0.0510°,-0.0214,NA,-0.0517,-0.0505,-0.0209,0.0289,0.0698**,0.0428°,0.0256,-0.0214,-0.0480*,-0.0151,0.0049,0.0388°,0.0196,0.0074,0.1123***,0.0405°,NA,NA,0.3323°,0.04449737337799517,0.37171817613492425,0.03371521602374995,0.0073981350094757346,0.21060468660468046,0.004958570535588317
FIS,d_prs ~ res_reg + res_ecol + factor(year) + factor(rgn_code),1,14,7,0.5058672522698827,-426.2055225553437,NA,4.4907,0.1205,0.1424,-0.0840,0.0822,0.4101,-0.0569,0.2186,-0.0352°,0.0293,0.0580**,0.0214,0.0093,-0.0325°,-0.0575**,-0.0234,0.0146,0.0391*,0.0276,0.0271,0.1061***,0.0523*,-5.2390,-0.2197*,NA,0.0416522076796399,0.4266236997370188,0.031169630835338732,0.006467214143797637,0.13505160709370095,0.0046418584860080546
FIS,d_prs ~ res_reg + res_soc + factor(year) + factor(rgn_code),1,14,5,0.4756248620419007,-311.8311986549575,NA,-0.0879,NA,0.0101,-0.0140,0.0214,NA,0.0081,0.0109,-0.0204,0.0303,0.0718**,0.0454*,0.0286,-0.0184,-0.0410°,-0.0088,0.0147,0.0484°,0.0306,0.0184,0.1233***,0.0515*,NA,-0.1629,0.0632,0.04418277967424875,0.38097327482798893,0.034169403026360554,0.007456805412739604,0.18467904730156676,0.00613463254631689
FIS,d_prs ~ res_ecol + res_soc + factor(year) + factor(rgn_code),1,14,5,0.48012023942015114,-312.6060793165075,NA,15.9065,NA,-0.0014,-0.7393,-0.2616,NA,-0.7446,0.2045,-0.0209,0.0159,0.0569*,0.0108,0.0167,-0.0303,-0.0571*,-0.0144,-0.0037,0.0301,0.0110,0.0182,0.1252***,0.0534*,-18.2102,NA,0.3102,0.04477875766368668,0.3592482535172484,0.03444059140089632,0.007193492583625384,0.16075082952428163,0.005731569905959796
FIS,d_prs ~ res_reg + res_ecol + res_soc + factor(year) + factor(rgn_code),1,14,5,0.4792123972887198,-311.78241123730834,NA,16.2033,NA,0.0268,-0.7069,-0.2202,NA,-0.6891,0.2686,-0.0203,0.0172,0.0588*,0.0132,0.0197,-0.0274,-0.0500*,-0.0081,0.0062,0.0399,0.0221,0.0294,0.1364***,0.0647*,-18.3452,-0.1650,0.0375,0.044877046217538165,0.34191531175463546,0.035001455172559585,0.007733814965842908,0.19349427022918478,0.006308484911244297
FIS,intercept only,1,14,7,0.4822575798028951,-422.13036900042795,NA,-0.0572***,0.0152,0.0195,0.0116,0.0426**,0.0116,0.0268°,0.0323*,-0.0352°,0.0324°,0.0610**,0.0288,0.0115,-0.0311,-0.0622**,-0.0303,0.0052,0.0292,0.0167,0.0108,0.0893***,0.0355°,NA,NA,NA,0.0422006721653101,0.40894051824018,0.03207948207587219,0.006456064390787771,0.14494436007324638,0.004723232412954396
FIS,d_prs ~ res_reg + factor(year) + factor(rgn_code),2,13,7,0.6671208740412341,-340.9587850567394,NA,-0.1194***,0.0150,0.0494**,0.0058,0.0793***,-0.0079,0.0594**,0.0668***,0.0298,0.1267***,0.1235***,0.0743**,0.0145,-0.0525*,-0.0390,0.0230,0.0902***,0.1010***,0.0878***,0.1557***,0.1842***,NA,NA,-0.4423***,NA,0.055212933858416906,0.5792188350991073,0.04317119585087462,0.008938965800953741,0.14020016216253006,0.007168085478488461
FIS,d_prs ~ res_ecol + factor(year) + factor(rgn_code),2,13,7,0.6326428606855246,-329.92061749232596,NA,21.3511°,0.5675*,0.5991*,-0.3823°,0.2912**,1.9821*,-0.3629°,0.9429*,0.0298,0.1099***,0.1065***,0.0362,0.0052,-0.0635*,-0.0621*,0.0104,0.0586*,0.0681**,0.0486°,0.1419***,0.1727***,NA,-24.8393°,NA,NA,0.056477043411511794,0.5675611378128642,0.04509249403048487,0.00842791910239155,0.11515691528216682,0.006551585999538888
FIS,d_prs ~ res_soc + factor(year) + factor(rgn_code),2,13,5,0.6282908021095946,-248.95957920802238,NA,-0.5613**,NA,-0.0362,-0.1029*,-0.0451,NA,-0.1099*,-0.1066°,0.0266,0.1163***,0.1312***,0.0863**,0.0211,-0.0480°,-0.0414,0.0086,0.0610*,0.0743*,0.0456,0.1319***,0.1702***,NA,NA,NA,0.6924**,0.057183911533209876,0.531982511986709,0.04654666300060916,0.009907427230355053,0.1570473084565803,0.0075158116640368505
FIS,d_prs ~ res_reg + res_ecol + factor(year) + factor(rgn_code),2,13,7,0.6785644022578179,-344.1282048678909,NA,20.7693*,0.5359*,0.5901*,-0.3907*,0.2785**,1.8975*,-0.3439°,0.9208*,0.0298,0.1110***,0.1078***,0.0381,0.0051,-0.0619*,-0.0484*,0.0238,0.0812**,0.0920***,0.0758**,0.1684***,0.1991***,NA,-24.1352*,-0.4385***,NA,0.05412077395515064,0.6095208852917151,0.04161751475218123,0.01009706804624665,0.14809645528198545,0.00743577832761445
FIS,d_prs ~ res_reg + res_soc + factor(year) + factor(rgn_code),2,13,5,0.6330660964829757,-249.36856875660828,NA,-0.2281,NA,0.0153,-0.0336,0.0354,NA,0.0034,0.0099,0.0277,0.1190***,0.1350***,0.0912**,0.0268,-0.0422,-0.0278,0.0206,0.0800*,0.0930**,0.0669*,0.1531***,0.1914***,NA,NA,-0.3144,0.1810,0.05961555502100558,0.501244303045228,0.047103470548485606,0.009438540758223563,0.15444713382683575,0.007516184145673161
FIS,d_prs ~ res_ecol + res_soc + factor(year) + factor(rgn_code),2,13,5,0.6669348573843049,-257.5034343575835,NA,53.6800**,NA,0.0198,-2.4140**,-0.8480**,NA,-2.4339**,0.7525*,0.0268,0.0729*,0.0879**,-0.0210,-0.0087,-0.0780**,-0.0716*,0.0107,0.0323,0.0454,0.0167,0.1681***,0.2135***,NA,-61.0860**,NA,0.6143*,0.054340981436109256,0.5817868897178795,0.042397894256262204,0.01349648170602379,0.15346172561357677,0.0094779934836062
FIS,d_prs ~ res_reg + res_ecol + res_soc + factor(year) + factor(rgn_code),2,13,5,0.6740338929028844,-258.65721651332257,NA,55.0355**,NA,0.0760,-2.3822**,-0.7764**,NA,-2.3551**,0.8933**,0.0279,0.0749*,0.0912**,-0.0177,-0.0031,-0.0723*,-0.0576°,0.0236,0.0522°,0.0649*,0.0390,0.1916***,0.2371***,NA,-62.2100**,-0.3373,0.0641,0.05499972821206727,0.5701951881169552,0.04367852524549475,0.011085330827393231,0.17127749814765997,0.006936711657494795
FIS,intercept only,2,13,7,0.6209465936963094,-327.1726643740919,NA,-0.1473***,0.0315,0.0425*,0.0260,0.0863***,0.0214,0.0521**,0.0640**,0.0298,0.1260***,0.1227***,0.0735**,0.0148,-0.0538*,-0.0525*,0.0095,0.0676**,0.0771**,0.0607*,0.1285***,0.1571***,NA,NA,NA,NA,0.05821741981522908,0.5465034847467237,0.04639862263512975,0.009174225388177259,0.1334840536497291,0.007317173296765591
FIS,d_prs ~ res_reg + factor(year) + factor(rgn_code),3,12,7,0.6813638272788713,-286.60526132095805,NA,-0.1327***,0.0256,0.0660**,0.0154,0.1080***,-0.0037,0.0775***,0.0801***,0.0563*,0.1230***,0.1025***,0.0132,-0.0710*,-0.1038***,-0.0594*,0.0237,0.0770**,0.0820**,0.1429***,0.1624***,NA,NA,NA,-0.5141***,NA,0.065644319976406,0.5929103275335528,0.051283292254035405,0.011186196853879248,0.12856711082947847,0.00864956994121033
FIS,d_prs ~ res_ecol + factor(year) + factor(rgn_code),3,12,7,0.6462409140761958,-275.73037592700524,NA,25.0644,0.6767°,0.7191°,-0.4396,0.3600*,2.3381,-0.4165,1.1114°,0.0563°,0.1033**,0.0826*,-0.0315,-0.0819**,-0.1166***,-0.0864**,0.0090,0.0402,0.0437,0.0972**,0.1465***,NA,NA,-29.1540,NA,NA,0.06740200012502014,0.5750957221206112,0.05372184729345674,0.00893975274404323,0.11515336040925847,0.0074897817058256775
