dir,text_block_all,dir_short,internal_files,goal_dir,goal_name,goal_url
/home/ohara/github/ohibc/calc_ohibc/region2016,"## /calc_ohibc/region2016

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/calc_ohibc/region2016,* conf/goals.Rmd,NA,NA,NA
/home/ohara/github/ohibc/calc_ohibc/region2016/conf,"## goals.Rmd

* __Rmd file:__ https://github.com/OHI-Science/ohibc/blob/master/calc_ohibc/region2016/conf/goals.Rmd 
* __HTML file:__ no HTML present

### Summary:

NA",/calc_ohibc/region2016/conf,* goals.Rmd,NA,NA,NA
/home/ohara/github/ohibc/calc_ohibc/region2016/layers,"## /calc_ohibc/region2016/layers

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/calc_ohibc/region2016/layers,,NA,NA,NA
/home/ohara/github/ohibc/calc_ohibc/region2016/reports,"## /calc_ohibc/region2016/reports

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/calc_ohibc/region2016/reports,,NA,NA,NA
/home/ohara/github/ohibc/calc_ohibc/region2016/spatial,"## /calc_ohibc/region2016/spatial

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/calc_ohibc/region2016/spatial,,NA,NA,NA
/home/ohara/github/ohibc/calc_ohibc/region2016/temp,"## /calc_ohibc/region2016/temp

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/calc_ohibc/region2016/temp,,NA,NA,NA
/home/ohara/github/ohibc/calc_ohibc/region2016/tmp,"## /calc_ohibc/region2016/tmp

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/calc_ohibc/region2016/tmp,,NA,NA,NA
/home/ohara/github/ohibc/calc_ohibc/region2017,"## /calc_ohibc/region2017

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/calc_ohibc/region2017,* conf/goals.Rmd,NA,NA,NA
/home/ohara/github/ohibc/calc_ohibc/region2017/conf,"## goals.Rmd

* __Rmd file:__ https://github.com/OHI-Science/ohibc/blob/master/calc_ohibc/region2017/conf/goals.Rmd 
* __HTML file:__ no HTML present

### Summary:

NA",/calc_ohibc/region2017/conf,* goals.Rmd,NA,NA,NA
/home/ohara/github/ohibc/calc_ohibc/region2017/layers,"## /calc_ohibc/region2017/layers

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/calc_ohibc/region2017/layers,,NA,NA,NA
/home/ohara/github/ohibc/calc_ohibc/region2017/reports,"## /calc_ohibc/region2017/reports

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/calc_ohibc/region2017/reports,,NA,NA,NA
/home/ohara/github/ohibc/calc_ohibc/region2017/spatial,"## /calc_ohibc/region2017/spatial

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/calc_ohibc/region2017/spatial,,NA,NA,NA
/home/ohara/github/ohibc/calc_ohibc/region2017/temp,"## /calc_ohibc/region2017/temp

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/calc_ohibc/region2017/temp,,NA,NA,NA
/home/ohara/github/ohibc/calc_ohibc/region2017/tmp,"## /calc_ohibc/region2017/tmp

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/calc_ohibc/region2017/tmp,,NA,NA,NA
/home/ohara/github/ohibc/calc_ohibc/spatial,"## /calc_ohibc/spatial

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/calc_ohibc/spatial,,NA,NA,NA
/home/ohara/github/ohibc/Figs,"## /Figs

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/Figs,,NA,NA,NA
/home/ohara/github/ohibc/miscR,"## sf vs sp spatial packages

* __Rmd file:__ https://github.com/OHI-Science/ohibc/blob/master/miscR/sf_vs_sp.Rmd 
* __HTML file:__ https://rawgit.com/OHI-Science/ohibc/master/miscR/sf_vs_sp.html

### Summary:

NA",/miscR,"* bcmca/1_bcmca_filenames.Rmd
* bcmca/2_bcmca_shp_fixes.Rmd
* bcmca/3_bcmca_rasterize.Rmd
* bcmca/bcmca_filenames.html
* rdme_gen/rdme_generator.html
* rdme_gen/rdme_generator.Rmd
* sf_vs_sp.html
* sf_vs_sp.Rmd",NA,NA,NA
/home/ohara/github/ohibc/miscR/aquamaps_testing,"## /miscR/aquamaps_testing

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/miscR/aquamaps_testing,,NA,NA,NA
/home/ohara/github/ohibc/miscR/bcmca,"## bcmca_filenames.html

* __Rmd file:__ no Rmd present 
* __HTML file:__ https://rawgit.com/OHI-Science/ohibc/master/miscR/bcmca/bcmca_filenames.html

### Summary:

NA

-----

## BCMCA datasets: import, raster, display

* __Rmd file:__ https://github.com/OHI-Science/ohibc/blob/master/miscR/bcmca/1_bcmca_filenames.Rmd 
* __HTML file:__ no HTML present

### Summary:

NA

-----

## BCMCA datasets: import, raster, display

* __Rmd file:__ https://github.com/OHI-Science/ohibc/blob/master/miscR/bcmca/2_bcmca_shp_fixes.Rmd 
* __HTML file:__ no HTML present

### Summary:

NA

-----

## BCMCA datasets: import, raster, display

* __Rmd file:__ https://github.com/OHI-Science/ohibc/blob/master/miscR/bcmca/3_bcmca_rasterize.Rmd 
* __HTML file:__ no HTML present

### Summary:

NA",/miscR/bcmca,"* 1_bcmca_filenames.Rmd
* 2_bcmca_shp_fixes.Rmd
* 3_bcmca_rasterize.Rmd
* bcmca_filenames.html",NA,NA,NA
/home/ohara/github/ohibc/miscR/bcmca/mod_layers,"## /miscR/bcmca/mod_layers

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/miscR/bcmca/mod_layers,,NA,NA,NA
/home/ohara/github/ohibc/miscR/bcmca/prov,"## /miscR/bcmca/prov

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/miscR/bcmca/prov,,NA,NA,NA
/home/ohara/github/ohibc/miscR/rdme_gen,"## OHIBC: readme.md generator

* __Rmd file:__ https://github.com/OHI-Science/ohibc/blob/master/miscR/rdme_gen/rdme_generator.Rmd 
* __HTML file:__ https://rawgit.com/OHI-Science/ohibc/master/miscR/rdme_gen/rdme_generator.html

### Summary:

Walks through file structure of OHIBC and checks to see whether folders have a readme.  Eventually, will generate a readme for each folder based on a template.",/miscR/rdme_gen,"* rdme_generator.html
* rdme_generator.Rmd",NA,NA,NA
/home/ohara/github/ohibc/miscR/sf_sp_testing,"## /miscR/sf_sp_testing

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/miscR/sf_sp_testing,,NA,NA,NA
/home/ohara/github/ohibc/prep,"## /prep

* __Rmd file:__ no Rmd present 
* __HTML file:__ no HTML present

### Summary:

NA",/prep,"* ao/v2017/ao_closures_prep.html
* ao/v2017/ao_closures_prep.rmd
* ao/v2017/ao_goal_est.html
* ao/v2017/ao_goal_est.Rmd
* ao/v2017/ao_herringspawn_prep.html
* ao/v2017/ao_herringspawn_prep.rmd
* ao/v2017/ao_licenses_prep.html
* ao/v2017/ao_licenses_prep.rmd
* ao/v2017/prov/ao_closures_prep.rmd_workflow.html
* ao/v2017/prov/ao_herringspawn_prep.rmd_workflow.html
* ao/v2017/prov/ao_licenses_prep.rmd_workflow.html
* cw/v2017/cw_chem_prep.html
* cw/v2017/cw_chem_prep.rmd
* cw/v2017/cw_goal_est.html
* cw/v2017/cw_goal_est.rmd
* cw/v2017/cw_nutrient_prep.html
* cw/v2017/cw_nutrient_prep.rmd
* cw/v2017/cw_pathogens.html
* cw/v2017/cw_pathogens.Rmd
* cw/v2017/cw_trash_prep.html
* cw/v2017/cw_trash_prep.rmd
* cw/v2017/prov/cw_closures_prep.rmd_workflow.html
* cw/v2017/prov/cw_goal_est.rmd_workflow.html
* cw/v2017/prov/cw_goal_prep.rmd_workflow.html
* cw/v2017/prov/cw_pathogens.Rmd_workflow.html
* cw/v2017/prov/cw_trash_prep.rmd_workflow.html
* fis/kobe/kobe.html
* fis/kobe/kobe.Rmd
* fis/v2017/1_data_prep_fis_ram.html
* fis/v2017/1_data_prep_fis_ram.Rmd
* fis/v2017/2_data_prep_fis_ram_spatial.html
* fis/v2017/2_data_prep_fis_ram_spatial.Rmd
* fis/v2017/3_plot_fis_scores.html
* fis/v2017/3_plot_fis_scores.Rmd
* fis/v2017/data_explore/bmax_explore_ram.html
* fis/v2017/data_explore/bmax_explore_ram.Rmd
* fis/v2017/data_explore/data_explore_fis_ram.html
* fis/v2017/data_explore/data_explore_fis_ram.Rmd
* fis/v2017/data_explore/data_explore_fis_saup.html
* fis/v2017/data_explore/data_explore_fis_saup.Rmd
* fis/v2017/data_prep_fis_dfo.html
* fis/v2017/data_prep_fis_dfo.Rmd
* fis/v2017/data_prep_fis_ram_modeled.html
* fis/v2017/data_prep_fis_saup.html
* fis/v2017/data_prep_fis_spatial_old.Rmd
* fis/v2017/old_scripts/prep_bmsy_csv.Rmd
* fis/v2017/old_scripts/prep_fish_spatial.Rmd
* fis/v2017/old_scripts/prep_mgmt_areas.Rmd
* fis/v2017/prov/1_data_prep_fis_ram.Rmd_workflow.html
* fis/v2017/prov/2a_plot_saup.Rmd_workflow.html
* fis/v2017/prov/2_data_prep_fis_ram_spatial.Rmd_workflow.html
* fis/v2017/prov/2_data_prep_fis_saup.Rmd_workflow.html
* fis/v2017/prov/3_data_prep_fis_ram_spatial.Rmd_workflow.html
* fis/v2017/prov/3_plot_fis_scores.Rmd_workflow.html
* fis/v2017/prov/4_plot_fis_scores.Rmd_workflow.html
* fis/v2017/prov/data_prep_fis_dfo.Rmd_workflow.html
* fis/v2017/prov/data_prep_fis_ram.Rmd_workflow.html
* fis/v2017/prov/data_prep_fis_saup.Rmd_workflow.html
* fis/v2017/x_data_prep_fis_saup.html
* fis/v2017/x_data_prep_fis_saup.Rmd
* fis/v2017/x_plot_saup.html
* fis/v2017/x_plot_saup.Rmd
* fis/vHS/data_prep_fis_hs.html
* fis/vHS/data_prep_fis_hs.Rmd
* hab_cs_cp/v2017/data_prep_hab_ebsa_sb.html
* hab_cs_cp/v2017/data_prep_hab_ebsa_sb.Rmd
* hab_cs_cp/v2017/data_prep_hab_sm_cf.html
* hab_cs_cp/v2017/data_prep_hab_sm_cf.Rmd
* hab_cs_cp/v2017/data_prep_landuse_rasters.Rmd
* hab_cs_cp/v2017/goal_model_cp_cs.html
* hab_cs_cp/v2017/goal_model_cp_cs.Rmd
* hab_cs_cp/v2017/goal_model_hab.html
* hab_cs_cp/v2017/goal_model_hab.Rmd
* hab_cs_cp/v2017/prov/data_prep_hab_ebsa_sb.Rmd_workflow.html
* hab_cs_cp/v2017/prov/data_prep_hab_sm_cf.Rmd_workflow.html
* hab_cs_cp/v2017/prov/goal_prep_cp_cs.Rmd_workflow.html
* hab_cs_cp/v2017/prov/goal_prep_hab.Rmd_workflow.html
* hab_cs_cp/vHS/data_prep_hab_cp_cs_hs.html
* hab_cs_cp/vHS/data_prep_hab_cp_cs_hs.Rmd
* hab_cs_cp/vHS/data_prep_hab_sponge_sb_hs.html
* hab_cs_cp/vHS/data_prep_hab_sponge_sb_hs.Rmd
* hab_cs_cp/vHS/goal_prep_cp_cs_hs.html
* hab_cs_cp/vHS/goal_prep_cp_cs_hs.Rmd
* hab_cs_cp/vHS/goal_prep_hab_hs.html
* hab_cs_cp/vHS/goal_prep_hab_hs.Rmd
* le/v2017/data_prep_liv.html
* le/v2017/data_prep_liv.Rmd
* le/v2017/prov/data_prep_le.Rmd_workflow.html
* le/v2017/prov/data_prep_liv.Rmd_workflow.html
* lsp/v2017/data_prep_lsp.html
* lsp/v2017/data_prep_lsp.Rmd
* lsp/v2017/prov/data_prep_lsp.Rmd_workflow.html
* lsp/v2017/prov/goal_prep_lsp.Rmd_workflow.html
* lsp/vHS/goal_prep_lsp.html
* lsp/vHS/goal_prep_lsp.Rmd
* lsp/vHS/prov/goal_prep_lsp.Rmd_workflow.html
* mar/v2017/data_explore_mar.html
* mar/v2017/data_explore_mar.Rmd
* mar/v2017/data_prep_mar.html
* mar/v2017/data_prep_mar.Rmd
* mar/v2017/prov/data_prep_mar.Rmd_workflow.html
* _pressures/pressures_list.Rmd
* _pressures/v2017/habitats/1_hab_zone_prep.Rmd
* _pressures/v2017/habitats/2_hab_layer_prep.Rmd
* _pressures/v2017/habitats/3_hab_layer_assemble.Rmd
* _pressures/v2017/habitats/bc_pres_hab.html
* _pressures/v2017/habitats/layer_prep_pressures_habs.html
* _pressures/v2017/pressures_alien_spp.html
* _pressures/v2017/pressures_alien_spp.Rmd
* _pressures/v2017/pressures_gen_escapes.html
* _pressures/v2017/pressures_gen_escapes.Rmd
* _pressures/v2017/pressures_oa_prep.html
* _pressures/v2017/pressures_oa_prep.Rmd
* _pressures/v2017/pressures_slr_prep.html
* _pressures/v2017/pressures_slr_prep.Rmd
* _pressures/v2017/pressures_sst_prep.html
* _pressures/v2017/pressures_sst_prep.Rmd
* _pressures/v2017/pressures_uv_prep.html
* _pressures/v2017/pressures_uv_prep.Rmd
* _pressures/v2017/prov/pressures_alien_spp.Rmd_workflow.html
* _pressures/v2017/prov/pressures_gen_escapes.Rmd_workflow.html
* _pressures/v2017/prov/pressures_oa_prep.Rmd_workflow.html
* _pressures/v2017/prov/pressures_pathogens.Rmd_workflow.html
* _pressures/v2017/prov/pressures_slr_prep.Rmd_workflow.html
* _pressures/v2017/prov/pressures_sst_prep.Rmd_workflow.html
* spp_ico/api_testing/api_scripts.Rmd
* spp_ico/iucn_to_ns.html
* spp_ico/iucn_to_ns.Rmd
* spp_ico/v2017/data_prep_ico.html
* spp_ico/v2017/data_prep_ico.Rmd
* spp_ico/v2017/data_prep_spp.html
* spp_ico/v2017/data_prep_spp.Rmd
* spp_ico/v2017/ico_custom_spp_info.html
* spp_ico/v2017/ico_custom_spp_info.Rmd
* spp_ico/v2017/prov/data_prep_ico.Rmd_workflow.html
* spp_ico/v2017/prov/data_prep_spp.Rmd_workflow.html
* spp_ico/v2017/prov/goal_prep_ico.Rmd_workflow.html
* spp_ico/v2017/prov/goal_prep_spp.Rmd_workflow.html
* spp_ico/v2017/prov/ico_custom_spp_info.Rmd_workflow.html
* spp_ico/vHS/goal_prep_ico_howesound.html
* spp_ico/vHS/goal_prep_ico_howesound.Rmd
* spp_ico/vHS/goal_prep_spp_howesound.html
* spp_ico/vHS/goal_prep_spp_howesound.Rmd
* spp_ico/vHS/prov/goal_prep_ico_howesound.Rmd_workflow.html
* spp_ico/vHS/prov/goal_prep_spp_howesound.Rmd_workflow.html
* tr/v2017/data_prep_tr.html
* tr/v2017/data_prep_tr.Rmd
* tr/v2017/prov/data_prep_tr.Rmd_workflow.html",NA,NA,NA
